id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
c2b525d8e674417093912577eee4ce62,2019-02-15 13:22:59,Gunung Putri Lembang,"Tempat yang asik untuk sekedar hiking, atau camping. Pemandangan lampu kota saat malam juga terlihat jelas dan keren.
Bagus untuk para pecinta sunrise.",5,neutral,neutral,positive,A fun place for just hiking or camping. The city lights view at night is also clearly visible and cool. Good for sunrise lovers.,"place, hiking, view, location","positive, positive, positive, positive","place, hiking, camping, view"
94d7535c1e1d489f818677e4fa1552cd,2022-09-23 18:04:11,Gunung Tangkuban Parahu,Datang kesini kebetulan pas lagi hujan/berkabut. Jadi tambah dingin ditambah dengan atmosfir yang misterius. Diem di mobil buat menghangatkan diri dulu.,5,neutral,neutral,neutral,"Came here coincidentally while it was raining/foggy. So it got colder, plus a mysterious atmosphere. Stayed in the car to warm up first.","atmosphere, weather","positive, negative","atmosphere, raining"
264e6431699c42b49508739f90f89c3d,2019-02-15 13:49:02,Curug Maribaya,"Daerah curug ini sudah sangat bersih dan nyaman, udara segar nya sangat membuat hati dan pikiran tenang, sangat cocok untuk anda yang sedang mumet hehe.",5,neutral,neutral,positive,"This waterfall area is very clean and comfortable, its fresh air really makes the heart and mind calm, it's very suitable for you who are feeling stressed hehe.","cleanliness, comfort, air, atmosphere","positive, positive, positive, positive","clean, comfortable, air, calm"
d0825ac070d9433e95f34d8b863e67d3,2019-02-15 13:43:54,Sanghyang Heuleut,Seru kayanya...  Tapi sayang pas mau k sana akses jalannya buruk!!!! Banyak longsoran... Dari pada k jebak g bisa pulang jadi balik lagi deh k Bandung..,5,negative,neutral,neutral,"It seems fun... But it's a shame the road access was bad when I wanted to go there!!!! Lots of landslides... Rather than getting stuck and not being able to return, I just went back to Bandung.","road, accessibility","negative, negative","road, access"
8f1c705ff1de4aa598728d7935b96da8,2021-02-15 13:23:24,Gunung Putri Lembang,Akses jln nya menyenangkan... Tmpat nya indah apa lg klo udh di bukit nya... Poko ke tempat yg adem dan udara yg alami msh tercium kesegaran udara nya..,5,positive,neutral,positive,"The road access is pleasant... The place is beautiful, especially when you reach the hill... Overall, it's a cool place and you can still smell the natural freshness of the air.","road, place, place, nature, air","positive, positive, positive, positive, positive","road, place, place, natural, air"
0330aa40a5a14edf99cebd5a22b27af4,2022-05-15 12:39:43,Sarae Hills,Karna spot foto baru di bandung..week day juga penuhhh..spot foto nya banyak keren keren deh .. Petugas nya ramah ramah..tempat nya bersih ..seru deh...,3,neutral,positive,positive,"Found a new photo spot in Bandung. Even on weekdays, it's packed. The photo spots are plentiful and really cool. The staff are friendly, the place is clean, it's fun!","photo, spot, crowd, photo, staff, place","positive, positive, negative, positive, positive, positive","photo, spot, weekdays, spots, staff, place"
a815eafd16b44db584ab626c7b392cec,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,Tiket masuk terlalu mahal dibanding fasilitas yang ada. Toilet harus bayar lagi dan kebersihan lingkungan kurang terjaga dan sangat jarang tempat sampah,3,neutral,negative,neutral,"The entrance ticket is too expensive compared to the existing facilities. Toilets require an additional payment, and the environmental cleanliness is poorly maintained with very few trash cans.","ticket, restroom, cleanliness, maintenance, facility","negative, negative, negative, negative, negative","ticket, facilities, Toilets, cleanliness, maintained"
a4a48e738cd241159412ea58ff3b2b68,2021-02-15 12:24:56,Curug Tilu Leuwi Opat,"Camping yang ramah, tidak mewah, tapi visi misi membentuk karakter mandiri dan kepemimpinan bagus, cocok untuk kegiatan  sekolah, kantoran dan keluarga.",5,neutral,neutral,positive,"Friendly camping, not luxurious, but with a vision and mission to build independent character and good leadership, suitable for school, office, and family activities.","accommodation, activity","positive, positive","camping, activities"
25f05935cd474ba08ce7f5110253d5f3,2019-02-15 13:29:34,Stone Garden,"tempat bagus, harga terjangkau untuk kalangan menengah kebawah. cuma ada babarapa kali bayar, seperti masuk kawasan RW, tiket kawasan wisata, dan parkir",3,neutral,negative,positive,"Good place, affordable prices for the middle and lower classes. There are just a few times you have to pay, such as the RW area entrance fee, the tourist area ticket, and parking.","place, price, entrance, ticket, parking","positive, positive, neutral, neutral, neutral","place, prices, entrance, ticket, parking"
13b5a53c6cf242ce8c82e1b18fb0179b,2020-02-15 13:49:03,Curug Maribaya,"Klo pemandangan sih ajib buat selfie mania...
Tp klo untuk mandi aduuuuhhhh...
Mending d maribaya aja...

HTM tidak sesuai...
Terkadang masih ada pungli",1,neutral,neutral,positive,"The view is amazing for selfie lovers...
But for bathing, oh my...
Better to go to Maribaya...

The entrance fee is not worth it...
Sometimes there are still illegal levies.","view, price, entrance","positive, negative, negative","view, bathing, fee"
a52b62b36226401c864337a75927f047,2021-02-15 21:10:56,Curug Halimun,tempat nya masih asri...adem banget..batu nya besar2... jalur mau kesini nya masih susah tapi...gaspool tapi deh...terbayarkan oleh pemandangan yg indah,5,negative,neutral,positive,The place is still lush... very cool... the rocks are big... the path to get here is still difficult though... but gaspool... it's worth it for the beautiful scenery,"place, path, scenery","positive, negative, positive","place, path, scenery"
dd02a801e4fb4787b2caad896cab9890,2022-03-15 14:05:19,Curug Layung Camp Situ Lembang,"
Jadi tempatnya bagus, pemandangannya bagus... Kita bisa bawa anak-anak mendaki dan berkemah di sana. Tapi jalan dari Dusun Bambu sampai disana jelek...",5,negative,neutral,positive,"So the place is good, the view is good... We can take the kids hiking and camping there. But the road from Dusun Bambu to get there is bad...","place, view, road","positive, positive, negative","place, view, road"
de6ad02549884bb5a74932e1bf4d1c26,2022-11-23 18:34:05,Orchid Forest Cikole,"MasyaAllah, Mantap banyak spot foto yang bagus. Ada tempat campingnya juga, keren pokoknya. Salah satu cara menikmati keindahan di dalam hutan pinus 🤠 …",5,neutral,positive,positive,"MasyaAllah, fantastic, lots of good photo spots. There's also a camping area, it's just cool. One way to enjoy the beauty within the pine forest 🤠","photo, nature, accommodation","positive, positive, positive","photo, beauty, camping area"
92283efa3a754a28a8f7d7c705c6a5ae,2023-02-01 12:40:19,Sarae Hills,"Ada beberapa miniatur dunia menara eifel, patung liberty, coloseum, yunani, dan ada istana
Tiket masuknya bervariasi tergantung mo ambil paket yang mana",5,neutral,neutral,neutral,"There are several world miniatures of the Eiffel Tower, the Statue of Liberty, the Colosseum, Greece, and there are palaces.
The entrance ticket price varies depending on which package you choose.","attraction, ticket, price","positive, neutral, neutral","miniatures, ticket, price"
da501274c6ac4cc2b9666dbf18a2b780,2019-02-15 12:57:13,Kebun Begonia Lembang,"Kebun Kembang yg sangat lengkap dan indah. Recomended buat tempat liburan bersama pasangan maupun keluarga. Suasana sejuk,aman, nyaman, asri dan bersih.",5,neutral,neutral,positive,"A very complete and beautiful flower garden. Recommended for a vacation spot with your partner or family. The atmosphere is cool, safe, comfortable, natural, and clean.","garden, spot, atmosphere, safety, comfort, nature, cleanliness","positive, positive, positive, positive, positive, positive, positive","garden, spot, atmosphere, safe, comfortable, natural, clean"
dc8cc14955d74a9580e07bca72455080,2021-02-15 13:05:29,Taman Lembah DEWATA,Tempat untuk merasakan suasana tenang dan udara dingin.. Tidak banyak pilihan hiburan di sini.. Lebih tepat untuk refreshing sejenak dari keramaian kota,5,neutral,neutral,positive,A place to experience a calm atmosphere and cool air. Not many entertainment options here. More suitable for a brief refresh from the city crowds.,"place, atmosphere, air, entertainment, crowd","positive, positive, positive, negative, negative","place, atmosphere, air, entertainment, crowds"
cf7225552bbd4c00bbb4da643e51e5be,2022-02-23 18:34:23,Orchid Forest Cikole,Tempatnya adem dan asyik buat liburan bareng teman ataupun keluarga. Ada live musik juga di tengah2 pohon pinus nya. Recommended place kalau ke Lembang.,4,neutral,positive,positive,The place is cool and fun for a vacation with friends or family. There's also live music among the pine trees. Recommended place if you go to Lembang.,"place, music, place","positive, positive, positive","place, music, place"
3d08514ee2d44f12859d12b6929717a0,2021-02-15 14:05:07,Curug Layung Camp Situ Lembang,"Akses dr dusun bambu jalan nya rusak
Tiket masuk Hiking 10rb
Tiket masuk untuk Camping 20rb
Parkir motor 10rb
Biaya titip helm 5rb
Toilet 2rb
Mandi 5rb.",2,negative,neutral,neutral,"Access to Dusun Bambu road is damaged
Hiking entrance fee 10k
Camping entrance fee 20k
Motorcycle parking 10k
Helmet storage fee 5k
Toilet 2k
Shower 5k.","road, entrance, parking, restroom","negative, neutral, neutral, neutral","road, entrance, parking, Toilet"
1cb2de93c86642cf94b820021caa34ea,2021-02-15 14:09:00,Curug Cimahi / Curug Pelangi,"Turun naiknya melelahkan kalau punya bb yg berlebih, mending siapin fisik.
kalau saya sudah 3 kali kesini karna lokasinya deket, lumayan buat refreshing",5,neutral,neutral,neutral,"The ups and downs are tiring if you have excess weight, it's better to prepare your body.
I've been here 3 times because the location is close, it's quite good for refreshing.","place, location, atmosphere","negative, positive, positive","downs, location, refreshing"
f544628c67304ec8ac6e6710086c4808,2022-11-23 18:04:08,Gunung Tangkuban Parahu,"Udaranya sejuk, disini kita bisa lihat kawah ratu yang begitu besar. Kalau kesini, disarankan bawa uang cash, karena tidak bisa debit dan tidak ada atm.",5,neutral,negative,positive,"The air is cool, here we can see the very large queen crater. If you come here, it's recommended to bring cash, because debit is not accepted and there are no ATMs.","air, accommodation, entrance","positive, positive, negative","air, crater, cash"
21945642ccae449e9d0cc4f8f521fde9,2022-06-23 18:04:36,Gunung Tangkuban Parahu,"Cuaca sejuk, sangat cocok untuk berlibur bersama keluarga. Disarankan pengunjung untuk memakai pakaian tebal, karena suhu di sekitar kawah sangat dingin",5,neutral,neutral,neutral,"The weather is cool, perfect for a family vacation. Visitors are advised to wear warm clothing, as the temperature around the crater is very cold.",weather,positive,weather
2a2093de7127409985ccd57ab33fb4e6,2022-02-23 17:57:55,Floating Market Lembang,"Suananya enak, nyaman, adem. Suka dengan makanan2 yang di jual di sana harga tiket nya murah lagi cuma 30.000 terus bisa di tukar dengan minuman/kopi😍 …",5,neutral,positive,positive,"The atmosphere is nice, comfortable, and cool. I like the food sold there, and the ticket price is cheap at only 30,000, which can also be exchanged for a drink/coffee😍 ...","atmosphere, comfort, food, price, drink","positive, positive, positive, positive, positive","atmosphere, comfortable, food, price, drink"
69969bb934ad47e0baa1c66dde9c2a76,2019-02-23 18:22:58,Terminal Wisata Grafika Cikole,"Tempat outbound yg lumayan bagus, buat family gathering cocok. Penginapan ada,sarannya buat permainan anak balita tidak ada, tempat istirahat kurang.😃 …",5,neutral,negative,negative,"A pretty good outbound location, suitable for family gatherings. Accommodation is available. Suggestion: there are no games for toddlers, and there are few resting places. 😃","location, accommodation, crowd","positive, positive, negative","location, Accommodation, gatherings"
d40f7b4312774b8aad432661dfd63c96,2020-02-15 21:07:29,Curug Panganten,"Bagus saat debit air besar, akses mudah karena dekat perkebunan. Cocok untuk yang mencari suasana air terjun alami namun tidak ingin jalan jauh ke hutan",4,positive,neutral,positive,"Good for when the water flow is high, easy access because it's close to the plantation. Suitable for those seeking a natural waterfall atmosphere without wanting to walk far into the forest.","water, accessibility, atmosphere, nature, walking, location","positive, positive, positive, positive, negative, positive","water, access, atmosphere, natural, walk, plantation"
027306923f7a436993dd74cf3fc80457,2022-02-15 13:22:52,Gunung Putri Lembang,2 tahun lalu ini Tempat perdana Camping Pemandangan yang cukup menjanjikan di kala malam dan di kala pagi luar biasa semoga bisa kembali ke lagi ke sini,5,neutral,neutral,positive,"2 years ago, this was the prime camping spot. The view is quite promising at night and incredible in the morning. I hope I can come back here again.","spot, view","positive, positive","spot, view"
4ee3bf9a00c94f3388cc4ece6a5b80f5,2019-02-23 18:13:05,Ciwangun Indah Camp (CIC),"Tempatnya luas dan ada listriknya, jika hujan sudah disiapkan sawung. Tiket masuk untuk camping 25.000 dan untuk sewa lapangan camping rombongan 500.000",4,neutral,positive,neutral,"The place is spacious and has electricity, and sawungs are prepared if it rains. The entrance ticket for camping is 25,000, and renting a camping field for a group is 500,000.","place, facility, ticket, facility","positive, positive, neutral, neutral","place, electricity, ticket, camping"
77afba8785d54277a4d44759852b403e,2023-01-23 18:34:03,Orchid Forest Cikole,"Tempatnya sangat cocok sekali membawa keluarga berlibur.
Tersedia mobil penjemputan ke tempat parkir mobil memudahkan pengunjung agar tidak terlalu jauh",5,neutral,positive,positive,"The place is very suitable for taking the family on vacation.
A shuttle car to the parking lot is available, making it easier for visitors so they don't have to walk too far.","place, parking, walking","positive, positive, positive","place, parking, walk"
aa3e7eaff4234784bced0f02354d576d,2019-02-15 13:49:12,Curug Maribaya,Kalau malam sekarang lewat sepi kalau tidak bawa kendaraan sendiri susah up pulang... jadi mesti bawa kendaraan sendiri biar mudah kalau pulang kemalaman,5,neutral,neutral,neutral,"If it's late at night now, it's very quiet, and if you don't bring your own vehicle, it's difficult to get home... so you must bring your own vehicle to make it easy to get home if you come back late at night.","quietness, transportation, accessibility","positive, negative, negative","quiet, vehicle, home"
68981504042d4a5daae8022af46abc4c,2023-01-23 18:34:12,Orchid Forest Cikole,"tersedia bbrpa View , pengaturan spot view ok, di padukan ada resto2 kecil didalamnya, cukup luas, ada juga mobil untuk kembali tempat parkir kendaraan ,",4,neutral,positive,positive,"Several views are available, spot view settings are okay, there are small restaurants inside, it's quite spacious, there are also cars to return to the vehicle parking area.","view, view, restaurant, spaciousness, parking","positive, neutral, positive, positive, positive","views, view, restaurants, spacious, parking"
a72d802ca87345d1988da1f0eafc69a7,2021-02-15 14:05:08,Curug Layung Camp Situ Lembang,"Udaranya sejuk, jalan-jalan di kebun pinus....ada pemandangan kebun teh
Banyak spot untuk berfoto ada tempat camping....cocok untuk liburan keluarga.....",4,neutral,neutral,positive,"The air is cool, walks in the pine garden.... there are views of the tea plantation
Many photo spots, there's a camping site.... suitable for family holidays.....","air, garden, view, photo, spot, accommodation","positive, positive, positive, positive, positive, positive","air, garden, views, photo, spots, camping site"
39cc3dc40b5f426895bfe10e8bcf6a6e,2022-06-15 12:40:25,Sarae Hills,"
Tempat parkirnya luas, restonya banyak tenant. Mereka mengenakan biaya IDR20.000: IDR.10.000 untuk parkir sepeda motor dan IDR.10.000 untuk tiket masuk.",4,positive,positive,neutral,"The parking lot is spacious, and the restaurant has many tenants. They charge IDR 20,000: IDR 10,000 for motorcycle parking and IDR 10,000 for admission.","parking, restaurant, price, parking, ticket","positive, positive, neutral, neutral, neutral","parking, restaurant, IDR, parking, admission"
401e5779935d43938e9098a1d01fe521,2022-07-15 12:39:19,Sarae Hills,"Tempatnya bagus u wisata foto, hanya saja d lokasi ga ada resto... Dan kalo pulangnya sore shutle sdh tdk beroperasi, jd menuju ke parkiran hrs jalan....",4,negative,negative,positive,"The place is good for photo tourism, it's just that there are no restaurants at the location... And if you go home in the afternoon, the shuttle is no longer operating, so you have to walk to the parking lot....","place, restaurant, location, transportation, parking","positive, negative, negative, negative, negative","place, restaurants, location, shuttle, parking"
d15567a741e543b5b1419a52ee29e0f0,2022-12-15 12:39:39,Sarae Hills,Mantap deh......tambah lagi yah spot fotonya... Masnya bageeuuur pisan ya Allah nawarin pang fotoin... jadi dpt hasil yang bagus...ntar mo kesana lagi ah,5,neutral,positive,positive,"Awesome......add more photo spots, okay... The guy was sooooooo generous, oh my God, offering to take pictures... so I got good results... I'll go there again later","photo, staff, service","positive, positive, positive","photo, guy, pictures"
9fd50c5d03de4092a940b7e717561508,2022-11-15 13:22:45,Gunung Putri Lembang,"Camping dsni atau cuma skdar main ajh..cocok bgt k tempat ini Krn view ny bs liat sunrise(liat matahari terbit) dan city light,lampu lampu kota lembang..",5,neutral,neutral,positive,Camping here or just hanging out is perfect for this place because the view allows you to see the sunrise and the city lights of Lembang.,"place, view, nature","positive, positive, positive","place, view, sunrise"
a17a7a7632514c3f957c372f541f1c68,2022-05-15 14:09:01,Curug Cimahi / Curug Pelangi,"Tempatnya bersih, toilet ya juga bersih, disarankan kondisi badan harus prima karena jalan menuju air terjun nya cukup jauh (melewati banyak anak tangga)",5,neutral,positive,neutral,"The place is clean, the toilets are also clean, it is recommended to be in top physical condition as the path to the waterfall is quite far (passing many stairs).","place, restroom, path","positive, positive, negative","place, toilets, path"
1acc200135cc4ee794e69c4816cbd357,2022-08-15 12:39:20,Sarae Hills,Pengalaman baru... tapi tiket masuk 50rb kemahalan menurut saya.. dan kalau mau lewat jembatan hrs beli tiket yg 65rb. Datangnya pagi2 jadi tdk ngantri..,4,neutral,negative,positive,New experience... but the entrance ticket of 50k is too expensive in my opinion... and if you want to cross the bridge you have to buy a 65k ticket. Came early in the morning so no queue.,"ticket, ticket, queue","negative, negative, neutral","ticket, ticket, queue"
6facbe6dcf1f43a0afa863d1cdaea3bc,2020-02-15 13:48:38,Curug Maribaya,"Kawasannya sudah ditata ,Cocok buat nginap, sayang kolam rendamnya kemahalan😊 dan gak bisa bawa makanan kedalam. Gak kayak dl waktu smp😆...masih bebas. …",4,neutral,neutral,positive,"The area is well-arranged. Suitable for staying overnight. Unfortunately, the hot tub is too expensive and you can't bring food inside. Not like back in middle school 😆...it was still free.","place, accommodation, facility, price, food","positive, positive, positive, negative, negative","area, staying, hot tub, expensive, food"
5e875017d6634b8ab1caa3489fbea824,2019-02-15 12:24:58,Curug Tilu Leuwi Opat,Bagi yang mau menghilangkan jenuh dengan aktivitas sehari2 yang menjenuhkan yu databg ke curug 3 lewi 4...pokonamah adem ayeum...mau kemping juga bisa...,5,neutral,neutral,positive,"For those who want to relieve boredom from their monotonous daily activities, come to Curug 3 Lewi 4... it's peaceful and serene... camping is also possible...","peacefulness, nature, activity","positive, positive, positive","peaceful, Curug 3 Lewi 4, camping"
d21a342b91f2403084d67b1e94a106f8,2022-08-15 12:40:22,Sarae Hills,"
Pemandangannya bagus,, tempat yang bagus untuk liburan bersama keluarga.. jembatan golden gate sangat menakjubkan ... indah untuk mengunjungi tempat ini",5,neutral,neutral,positive,"The view is nice, a great place for a family vacation.. the Golden Gate Bridge is amazing... beautiful to visit this place","view, place, attraction, place","positive, positive, positive, positive","view, place, Bridge, place"
c21bb81293be4b8a8d673d3675dbcd06,2022-02-15 12:39:16,Sarae Hills,"Jalan menuju kesana tidak bisa di lalui oleh bis kecil /besar,,
Tempat ini lebih cocok di kunjungi orang² yg sedang pacaran,
Dan tidak cocok untuk anak².",4,negative,neutral,neutral,"The road there cannot be passed by small/large buses.
This place is more suitable for couples to visit,
And not suitable for children.","road, place, crowd","negative, neutral, negative","road, place, children"
96d44c02597641ba9da96f1cf29673a2,2023-01-25 12:39:13,Sarae Hills,"Disini tuh bnyak bgt nama tempat yg ada cafe,tempat tempat keren untuk foto foto semuaaa nyaa memanjakan mata bgt cocok buat healing dan hangout dehh 😍😍😍",5,neutral,neutral,positive,"There are so many place names here with cafes, cool spots for photos, all of it is really pleasing to the eye, perfect for healing and hanging out 😍😍😍","place, spot, photo, atmosphere","positive, positive, positive, positive","place, spots, photos, eye"
6d3e5c2c563c4e919c992dbb22832fed,2022-07-15 12:39:26,Sarae Hills,"Harga tiket masuk sangat worth it, pelayanan dan fasilitasnya memang patut diacungi jempol 👍🏻👍🏻👍🏻 pokonya rekomendasi banget buat dateng kesini. Mantap …",4,neutral,positive,neutral,"The entrance ticket price is very worth it, the service and facilities are truly commendable 👍🏻👍🏻👍🏻 definitely highly recommended to come here. Awesome…","price, service, facility, entrance","positive, positive, positive, positive","price, service, facilities, entrance"
6fa9122196fb42ebb2fc6bc48475c9ae,2020-02-23 18:35:13,Orchid Forest Cikole,"Tempat niis yg enakeun, ada food court, tempat main anak, spot foto bagus sekaligus bisa main flying fox.. Cocok buat yg bawa anak2 juga ada taman rabbit",5,neutral,neutral,positive,"This place is comfortable and enjoyable, it has a food court, a children's play area, good photo spots, and you can also try the flying fox. It's suitable for those bringing children, and there's also a rabbit garden.","place, food, facility, photo, facility, accommodation, facility, attraction","positive, positive, positive, positive, positive, positive, positive, positive","place, food, court, spots, area, garden, fox, garden"
1c4c6aa0be44414fbe290d9363ed903d,2021-02-15 12:32:49,Taman Hutan Jayagiri Lembang,"trek yg cukup menantang untuk pemula, melatih stamina, skill navigasi (khususnya jika tujuan sampai upass hill), dan tentu saja viewnya menyegarkan mata.",5,neutral,neutral,positive,"A challenging trek for beginners, it builds stamina, navigation skills (especially if aiming for Upass Hill), and of course, the views are refreshing for the eyes.","trail, view","negative, positive","trek, views"
4d66bb78e0b140b6aad5898bb05b8d2b,2022-07-15 12:39:09,Sarae Hills,"Tempatnya masih relatif baru. HTM juga tidak mahal dan banyak spot foto tidak perlu membayar lagi.

Parkir mobil lebih baik di gedung parkir lantai atas.",4,neutral,neutral,neutral,"The place is still relatively new. The entrance fee is also not expensive and there are many photo spots that don't require additional payment.

Parking the car is better on the upper floor of the parking building.","place, price, photo, parking","neutral, positive, positive, neutral","place, fee, spots, parking"
adec17fe65974c3295079d5480c2d301,2019-02-15 12:57:23,Kebun Begonia Lembang,"Tempat nya masih bagus, bersih, cuma mungkin karena musim pandemic covid 19.. agak kurang ramai dan kebun buah nya sudah pada kosong.dan kurang perawatan",5,neutral,negative,positive,"The place is still good and clean, it's just that maybe because of the COVID-19 pandemic... it's a bit less crowded and the fruit garden is empty and lacks maintenance.","place, crowd, garden, maintenance","positive, negative, negative, negative","place, crowded, garden, maintenance"
9fc30baa47c641e7833ef72b76931fe9,2021-02-15 21:07:29,Curug Panganten,"Tempat nya masih perawan sungai nya asli pegunungan belum terkontaminasi,,ke indahan alam yang hakiki semakin mengingat kan kita pada sang pencipta NYA..",5,neutral,neutral,neutral,"The place is still pristine, the river is natural, mountainous, and unpolluted. Its true natural beauty increasingly reminds us of its Creator.","place, nature, beauty, river","positive, positive, positive, positive","place, natural, beauty, river"
129da28e1c0041b9b87599cb60e82b44,2020-02-23 18:23:13,Terminal Wisata Grafika Cikole,"Tiket masuk berbeda dengan tiket wahana2 yg ada di dalamnya. Saya hanya mencoba flying fox seharga 25.000 untuk dua jalur. Lalu, 15.000 untuk satu jalur.",4,neutral,neutral,neutral,"Entrance tickets are different from the ride tickets within them. I only tried the flying fox for 25,000 for two paths. Then, 15,000 for one path.","ticket, ticket, activity","neutral, neutral, neutral","tickets, tickets, flying fox"
efeed2a884714477a29784c451c1738e,2022-05-15 13:05:16,Taman Lembah DEWATA,"Cocok untuk wisata keluarga, equestriannya keren.. rekomen latihan berkuda disini, mau jadi atlit juga bisa, pelatih profesional dan berpengalaman banget",5,neutral,neutral,positive,"Suitable for family tours, the equestrian facilities are cool. Recommended for horse riding training here, you can even become an athlete, the trainers are very professional and experienced.","facility, activity, staff, accommodation","positive, positive, positive, neutral","facilities, tours, trainers, here"
e2f634efe785474b9f5ee3a0a580056e,2022-02-15 12:24:53,Curug Tilu Leuwi Opat,"Tempat wisata dan berdekatan dengan tempat  berkemah, namun sayang dari pemerintahan belum support untuk perbaikan jalan dari dan menuju tempat wisata...",5,negative,neutral,positive,"Tourist attractions and close to campsites, but unfortunately, the government does not yet support the improvement of roads to and from the tourist attractions.","attraction, road","positive, negative","attractions, roads"
51c806c0b72f4ba59867e3da939608cf,2022-08-15 12:39:06,Sarae Hills,"Tempatnya keren, pengen foto di paris tinggal dtg aja ke sarae hills...😅 bisa di fotoin sm penjaga di sana..dan hasilnya kereen..penjaganya jg ramah2..👍👍",5,neutral,positive,positive,"The place is cool, if you want to take photos in Paris, just come to Sarae Hills... 😅 You can have the guard there take your photo... and the results are awesome.. the guards are also friendly.. 👍👍","place, photo, staff, photo, staff","positive, positive, positive, positive, positive","place, photos, guard, photo, guards"
674920b147fe4fc0b5a99fb304407557,2023-01-23 17:57:21,Floating Market Lembang,"Rame bahkan saat bukan tanggal liburan, ada barisan tempat makan, rainbow slide dan naik kapal. Tempat makan pakai sistem koin bukan cash lgsg ke seller.",4,neutral,neutral,neutral,"Crowded even when it's not a holiday, there are rows of eateries, a rainbow slide, and boat rides. Eateries use a coin system, not direct cash to the seller.","crowd, opening_hours, attraction, facility, parking","negative, neutral, positive, neutral, neutral","Crowded, holiday, slide, eateries, coin"
d3ada5aebcd44e1ca237251ef2112043,2020-02-23 18:22:51,Terminal Wisata Grafika Cikole,"Rekomen buat acara area outdoor sama outbond..
Pas buat liburan keluarga cocok buat rombongan,banyak arena juga bisa kemping,udaranya bersih masih asri..",5,neutral,neutral,positive,"Recommended for outdoor events and outbound activities.
Perfect for family holidays, suitable for groups, with many areas and camping facilities, the air is clean and still natural.","activity, facility, air, nature","positive, positive, positive, positive","activities, facilities, air, natural"
b85f09fc175b453c8b7fa0d5aeb508e9,2019-02-23 17:58:39,Floating Market Lembang,Setiap masuk ke wahana masih harus bayar kd tdk bisa memperkirakan berapa biaya untuk masuk ke semuanya. Tapi pemandangan di Rainbow Garden bagus banget.,5,neutral,neutral,positive,"Every time you enter a ride, you still have to pay because it's impossible to estimate how much it will cost to enter everything. But the view at Rainbow Garden is really great.","price, view","negative, positive","pay, view"
0a9135be0b5f430fb52f9466e65d4bbb,2022-02-15 13:24:47,Gunung Putri Lembang,"
Terlalu ramai untuk tempat romantis di malam hari tetapi secara keseluruhan, ini adalah tempat yang bagus untuk bersembunyi dari kesibukan kota Bandung.",5,neutral,neutral,positive,"Too crowded for a romantic spot at night but overall, it's a great place to hide from the hustle and bustle of Bandung city.","crowd, spot, place","negative, negative, positive","crowded, spot, place"
d4cc995ea0b846ce8315f71a8c0bea99,2022-02-23 18:04:05,Gunung Tangkuban Parahu,"Cocok untuk keluarga,ttp hati hati krn lokasi yg sering turun kabut sehingga mengurangi jarak pandang saat berkendara dan ttp jaga protokol kesehatan nya",5,neutral,neutral,positive,"Suitable for families, but be careful as the location often experiences fog, which reduces visibility when driving, and continue to maintain health protocols.","location, weather","positive, negative","families, fog"
0270da8ebeda49d2ae4ffef52fcdd12e,2022-02-15 12:32:52,Taman Hutan Jayagiri Lembang,"Andai saja jalan menuju ke atas bisa d perbaiki dan d bentuk jdi kaya tangga, klo hujan jalanya licin banget apalagi ada pipa yg bocor d perjalan ke atas",4,negative,neutral,neutral,"If only the path leading up could be fixed and shaped like stairs. When it rains, the path is very slippery, especially with a leaking pipe along the way up.","path, path, path","negative, negative, negative","path, path, pipe"
e5761e48d441441e950a27e2b08bf7ee,2022-10-23 18:21:59,Terminal Wisata Grafika Cikole,"Cocok untuk outbond atau acara bersama teman dan keluarga. Ada penginapan dan area camp nya juga.
Suasana cocok untuk refreshing, udara segar dan dingin.",5,neutral,positive,positive,"Suitable for outbound or events with friends and family. There are accommodations and a camping area as well.
The atmosphere is perfect for refreshing, with fresh and cool air.","accommodation, atmosphere, air","positive, positive, positive","accommodations, atmosphere, air"
b26107860c274a6c8bbd5c8fa1fa3263,2021-02-15 14:13:23,Sanghyang Kenit,"
Permata tersembunyi yang baru ditemukan dari Bandung Barat. Tidak sabar untuk menyaksikan peningkatan fasilitas, kelancaran jalan, akses, dan lain-lain.",4,neutral,neutral,neutral,"A newly discovered hidden gem from West Bandung. Can't wait to witness the improvement of facilities, road smoothness, access, and so on.","facility, road, accessibility","positive, positive, positive","facilities, road, access"
c5a5b29780bf45e3b0b3cb0f13e193f7,2022-06-15 13:28:56,Stone Garden,"Harga tiket masuk nya murah,banyak warung jika ingin jajan,hati hati banyak monyet berkeliaran disarankan tidak kesini pada siang hari karena sangat panas",4,neutral,positive,positive,"The entrance ticket price is cheap, there are many stalls if you want to buy snacks, be careful of the many monkeys roaming around, it's not recommended to come here during the day because it's very hot","ticket, price, weather","positive, positive, positive","ticket, price, stalls"
4667263f446d4721867ee1958bbd2fad,2022-02-23 17:57:44,Floating Market Lembang,Tempat wisata rekreasi keluarga. Parkir luas. Wahana banyak. Tersedia aneka macam kuliner yang bisa dibeli dengan koin floating market. Spot foto menarik.,5,neutral,positive,positive,Family recreation attraction. Spacious parking. Many rides. Various culinary options available for purchase with floating market coins. Interesting photo spots.,"attraction, parking, facility, food, photo","positive, positive, positive, positive, positive","attraction, parking, rides, culinary, spots"
