id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
649dd0cc109046e4a7f28d7e8aa0d71b,2023-02-01 13:05:40,Taman Lembah DEWATA,Masih dalam taham pembangunan . Untuk saat ini masih banyak kekurangan.,5,neutral,negative,neutral,"Still in the development phase. For now, there are still many shortcomings.",,,
07bbf1ec61b24706b03088ec178f45ce,2020-02-15 13:48:48,Curug Maribaya,Tempat yang nyaman buat liburan keluarga ditambah lagi udara yang sejuk,5,neutral,neutral,positive,"A comfortable place for a family vacation, plus the cool air.","place, air","positive, positive","place, air"
2428dbed55354125a8d785fdcd692d30,2020-02-15 14:15:39,Bukit Senyum,"Tempat yang bagus untuk berkumpul keluarga,namun akses jalan yang sulit",4,negative,neutral,positive,"A great place to gather with family, but the road access is difficult.","place, road","positive, negative","place, road"
d08e57b234c54f2caae7f1e941fdf791,2021-02-15 12:32:54,Taman Hutan Jayagiri Lembang,siapkan kaki dan dengkulmu.. turunannya yg bikin betis dan paha atit😂 …,5,neutral,neutral,neutral,Prepare your legs and knees.. the descent is what makes your calves and thighs hurt😂 …,"hiking, hiking","negative, negative","descent, legs"
e46cef35bab9489babfa1e77d28688f1,2020-02-15 13:05:16,Taman Lembah DEWATA,kawah nya kering .. hanyaa ada sisa kerikil saja dan tidak bau belerang,5,neutral,neutral,negative,The crater is dry.. only pebbles are left and there's no sulfur smell.,"nature, air","negative, negative","crater, smell"
50f991258c244c65b74bbabf689ce789,2022-03-15 14:15:39,Bukit Senyum,Bukit senyum kalo lagi di bulan puasa apa boleh kita maen kesana ga ya?,3,neutral,neutral,neutral,"Bukit Senyum if it's during Ramadan, is it okay for us to go there?","place, weather","neutral, neutral","Bukit Senyum, Ramadan"
e47d601ea0374ca2b5181602bbf7aa22,2022-11-23 18:04:11,Gunung Tangkuban Parahu,Suka sekali sholat di masjidnya. Airnya yang dingin banget bikin seger.,5,neutral,positive,neutral,I really like praying in his mosque. The very cold water makes it refreshing.,"place, water","positive, positive","mosque, water"
15e9d55ff4cd4772aa428b95080d7503,2022-12-23 18:04:11,Gunung Tangkuban Parahu,"Enak cuman pas kesana ujan
Mamang2 nya mau potong gak mau di kasih uang",5,neutral,positive,neutral,"It's delicious, but it was raining when I went.
The vendors didn't want to cut [something], they didn't want money.","food, weather","positive, negative","delicious, raining"
dd6b8e5698004365aa7dd62dccb54255,2022-02-15 14:18:32,Curug Sawer Cililin,Sebuah tempat dengan nuansa hutan Pinus sebelum sampai ke Curug sawer..,5,neutral,neutral,neutral,A place with a pine forest atmosphere before reaching Curug Sawer.,"atmosphere, place","positive, positive","atmosphere, place"
652445ae60f0434d8e5a2c19446d791e,2021-02-15 12:57:31,Kebun Begonia Lembang,"bagus untuk berswafoto, banyak spot menarik. kamar mandinya juga bersih",5,neutral,positive,positive,"Good for selfies, many interesting spots. The bathroom is also clean","photo, spot, restroom, cleanliness","positive, positive, positive, positive","selfies, spots, bathroom, clean"
f86ab1378c624332873b896e6b65e374,2022-07-15 12:39:52,Sarae Hills,"Kalau main kesini, wajib disemangatin dulu sama ayang biar ga lemes 😆 …",5,neutral,neutral,neutral,"If you're going to play here, you must be cheered on by your darling first so you don't get weak 😆","activity, atmosphere","neutral, positive","play, here"
8d1ebc1dc2d64ec4910b581aa0ded25e,2022-02-15 14:15:41,Bukit Senyum,"Pernah kesini cma nyampe gerbang
Trs balik lagi ke rumah krna kemalaman",5,neutral,neutral,neutral,"I've been here before, only reached the gate
Then went back home because it was too late","entrance, opening_hours","negative, negative","gate, late"
a9c71d9c3212482f8ad89259a484be01,2020-02-15 13:43:42,Sanghyang Heuleut,"asli mantep banget, mulai dari perjalanan 2km nya dan tempat wisata nya",5,neutral,neutral,neutral,"Truly amazing, starting from the 2km journey and the tourist spot.","attraction, spot","positive, positive","journey, spot"
ba7f91397d384c4eae2eebdb7f8a9bb1,2020-02-15 13:29:54,Stone Garden,Tempatnya bagus tapi kalo mau kesana jangan siang2 panas banget soalnya,4,neutral,neutral,positive,"The place is nice, but if you want to go there, don't go during the day, it's very hot.","place, weather","positive, negative","place, day"
4968062997f9462a9216ef615b5dac6b,2022-08-15 14:09:05,Curug Cimahi / Curug Pelangi,Belum sempat k lokasi di tutup semua 2 Minggu karena lagi rawan longsor,4,neutral,neutral,neutral,"Haven't had time to go to the location, all closed for 2 weeks due to landslide risk","location, opening_hours","neutral, negative","location, closed"
27352f6c62ca49a0a9cdd3b86931c6e0,2022-04-15 12:24:55,Curug Tilu Leuwi Opat,"Tempatnya sangat bagus,, Rekomen untuk acara keluarga dan camping ceria",5,neutral,neutral,positive,"The place is very good, recommended for family events and cheerful camping.","place, atmosphere","positive, positive","place, camping"
8093f22916184db7bbdfb05ed0cd95a9,2019-02-15 14:15:32,Bukit Senyum,"Tempatnya cocok buat pemula,
Gak terlalu jauh dari pemukiman penduduk..",5,neutral,neutral,neutral,"The place is suitable for beginners,
Not too far from residential areas..","place, location","positive, positive","place, areas"
675c0f816d3b4fb1ba42b349d979711e,2019-02-23 18:05:20,Gunung Tangkuban Parahu,Terus jaga kebersihan areanya n berinovasi lagi tuk wahana pendukungnya,5,neutral,neutral,neutral,Keep maintaining the cleanliness of the area and innovate further for supporting rides.,"cleanliness, facility","positive, positive","cleanliness, rides"
ff6de6274f4444739cfb5091dc07d055,2022-10-15 13:05:32,Taman Lembah DEWATA,Kalau mau duduk di bantal yang menghadap ke kolam harus bayar 20rb 2jam,5,neutral,neutral,neutral,"If you want to sit on the cushion facing the pool, you have to pay 20,000 for 2 hours.","price, facility","negative, neutral","pay, pool"
d84b7b63008a4ca29a143e5893ca6e31,2022-02-15 14:15:49,Bukit Senyum,"
Pintu masuk perlu renovasi, terlalu sempit untuk 2 kendaraan sekaligus",4,negative,neutral,positive,"The entrance needs renovation, it's too narrow for 2 vehicles at once","entrance, spaciousness","negative, negative","entrance, narrow"
03a15967f1c14e8ebe8293cedbe1fa14,2019-02-23 18:35:07,Orchid Forest Cikole,"Dg harga tiket murah tapi bnyak yg bisa di nikmati disana, worth it sih",5,neutral,positive,positive,"For the cheap ticket price, there's a lot to enjoy there, it's definitely worth it.","price, attraction","positive, positive","ticket, enjoy"
d48c0490dbcb42ceb62274e7f2f3ffad,2022-02-15 12:24:59,Curug Tilu Leuwi Opat,"Lagi kering
Alur air kecil
Toilet/ ruang ganti pakaian jauh
Warung jauh",3,neutral,negative,neutral,"Dry
Small stream
Toilet/changing room far away
Stall far away","water, spaciousness, restroom, parking","negative, negative, negative, negative","stream, Small, Toilet, Stall"
d6b9738db4a2428aa980d33d7ec891a1,2019-02-15 13:23:01,Gunung Putri Lembang,Suasana sejuk hanya saja mulai ada sampah yg ditinggalkan diatas gunung,3,neutral,neutral,neutral,"The atmosphere is cool, it's just that trash has started to be left on the mountain.","atmosphere, mountain, cleanliness","positive, negative, negative","atmosphere, mountain, trash"
e63e35b769dd46d1a25d5cf551de45a3,2022-02-23 18:04:45,Gunung Tangkuban Parahu,"Syaaahhdu, naik kuda jg 50 sya tawar 30 wh jlnnya jg d perpendek hahaaa",5,neutral,negative,neutral,"Hahaha, riding a horse is also 50, I'll offer 30, and shorten the path too, hahaaa","activity, path","neutral, neutral","horse, path"
cf5693da65b54d5c84da241e231b8446,2019-02-15 13:04:37,Taman Lembah DEWATA,"Tempat luas, ada beberapa spot foto, tiket masuk murah dan dapat minum.",5,neutral,positive,positive,"Spacious place, several photo spots, cheap entrance fee and includes a drink.","spaciousness, photo, price, drink","positive, positive, positive, positive","spacious, photo, entrance, drink"
203d96517afc43ed94cdb9398f58aad1,2019-02-15 13:23:02,Gunung Putri Lembang,Tempat yang sangat cocok untuk menenangkan diri dari hingar bingar kota,5,neutral,neutral,positive,A perfect place to calm yourself from the hustle and bustle of the city.,"place, atmosphere","positive, positive","place, hustle"
26a8adb69a6641f2ab2ca9bab83aaafa,2022-02-15 14:09:25,Curug Cimahi / Curug Pelangi,"Sungguh luar biasa keindahannya, jagoanku ajh betah main di sini... 💞 …",5,neutral,neutral,positive,"Truly amazing its beauty, my hero feels at home playing here... 💞","beauty, place","positive, positive","beauty, here"
c3f37ad449fd4931bc372c40bbaa9fa1,2019-02-23 18:05:30,Gunung Tangkuban Parahu,sangat bagus dan menambah wawasan ilmu pengetahuan sejarah k anak saya.,5,neutral,neutral,neutral,Very good and broadens my child's historical knowledge.,history,positive,historical
046f9f732cb141a8bf5104091c6f33f0,2021-02-23 18:23:02,Terminal Wisata Grafika Cikole,"Suasana nya sangat sejuk , area wisata juga luas . banyak arena bermain",5,neutral,positive,positive,"The atmosphere is very cool, the tourist area is also spacious. There are many playgrounds.","atmosphere, spaciousness, facility","positive, positive, positive","atmosphere, area, playgrounds"
da8b6ad6d99245c996b7ef3596c804ef,2022-09-23 18:22:05,Terminal Wisata Grafika Cikole,"Pelayanan ramah, tempatnya luas, wahanya bagus, dan aman untuk bermain.",5,neutral,positive,positive,"Friendly service, spacious place, good facilities, and safe for playing.","service, spaciousness, facility, safety","positive, positive, positive, positive","service, place, facilities, playing"
8634e6e04597446e87bf31e334c4186e,2022-08-23 17:57:35,Floating Market Lembang,Dari dulu pengen naik ke plosotannya ☺️😍 akhirnya kesampean jugakkk 🥰 …,5,neutral,neutral,neutral,I've wanted to go up to the viewpoint for a long time ☺️😍 it finally happened 🥰 …,"attraction, place","positive, positive","viewpoint, place"
a30043941031493f8aac60d1d5ac4030,2021-02-15 13:22:59,Gunung Putri Lembang,"Adem, enak juga kalau di pake jerambah ada cerita bekas benteng belanda",5,neutral,neutral,neutral,"It's also nice if it's used as a bridge, there's a story about a former Dutch fort.","bridge, history","neutral, positive","bridge, story"
4984b56d5e784f37927e28f35736820f,2019-02-15 13:22:59,Gunung Putri Lembang,"Tempatnya bagus, nyaman untuk dipake camp. View nya juga juara sekali .",5,neutral,neutral,positive,"The place is nice, comfortable for camping. The view is also outstanding.","place, comfort, view","positive, positive, positive","place, comfortable, view"
b3bb719b83c8492d823cf008d4f10f33,2021-02-15 13:04:44,Taman Lembah DEWATA,Tempat yg seru dan indah banget cocok buat berwisata di daerah llembang,4,neutral,neutral,positive,"A very fun and beautiful place, perfect for a holiday in the Lembang area.",place,positive,place
324df2bed72c4430aff6f741250647f9,2022-06-15 13:23:12,Gunung Putri Lembang,Bagus hanya untuk kamar mndi yg msh minim jika pengunjung sedang ramai.,4,neutral,negative,neutral,Good only for bathrooms that are still minimal if the visitors are crowded.,"restroom, crowd","neutral, negative","bathrooms, crowded"
add3fb033bd54d5ebad6409a35a30a65,2019-02-15 13:23:09,Gunung Putri Lembang,Cocok buat yg mau camping naik gunung tanpa harus benar-benar naik haha,4,neutral,neutral,neutral,"Perfect for those who want to camp and go mountain climbing without actually having to climb, haha","activity, mountain","positive, positive","camp, mountain"
048383f1641a4d33aa4f7747e814fddf,2019-02-23 18:23:11,Terminal Wisata Grafika Cikole,"Tempat liburan yang asik, enak, asri, bersih, sejuk dan mantap sekali..",5,neutral,positive,positive,"A fun, pleasant, green, clean, cool, and great vacation spot.","spot, place, atmosphere","positive, positive, positive","spot, vacation, green"
0d7bfaac581f40139e0be2cda144a42e,2022-04-23 18:05:31,Gunung Tangkuban Parahu,Lepaskan pikiran dan beban mari hirup udara segar khas tangkuban perahu,4,neutral,neutral,neutral,"Release your thoughts and burdens, let's breathe the fresh air typical of Tangkuban Perahu",air,positive,air
76e383d91b2b41b8baf01760ef2a3cca,2022-02-15 13:04:44,Taman Lembah DEWATA,"Treknya lumayan untuk jalan kaki, masih terus perluasan dan pembangunan",5,neutral,neutral,positive,"The trek is quite good for walking, still ongoing expansion and development","trail, walking","positive, positive","trek, walking"
53dfaf8d06954671bff54f990debb272,2022-07-23 18:22:15,Terminal Wisata Grafika Cikole,Cocok untuk refreshing dan healing. Udara sejuk dan pepohonan yang alami,5,neutral,neutral,positive,Suitable for refreshing and healing. Cool air and natural trees,"air, nature","positive, positive","air, trees"
ec6a6a6a5e754634be297a7a7d7d6f60,2022-02-15 13:30:12,Stone Garden,Untuk yg suka fotografi disini keren banget view untuk foto.  Jos banget,5,neutral,neutral,positive,"For those who love photography, the views here are really cool for photos. Absolutely awesome.","photo, view, beauty","positive, positive, positive","photography, views, awesome"
6bf4f9f446f44a7fb462f7619cf17be9,2020-02-23 18:22:35,Terminal Wisata Grafika Cikole,Cocok banget buat outbond karna fasilitasnya banyak.. Tiket masuk murahn,5,neutral,positive,positive,Perfect for outbound because of the many facilities.. Cheap entrance ticket,"facility, ticket","positive, positive","facilities, entrance"
84af6c53ac68419ebfad98c3def39b57,2019-02-15 13:29:58,Stone Garden,"Pemandangan nya bagus, tp harus hati"" takut jatuh soalnya tinggi banget.",5,neutral,neutral,positive,"The view is good, but you have to be careful not to fall because it's very high.","view, safety","positive, negative","view, fall"
7e81b79e27994a11995357eca3ab325d,2022-09-15 14:05:01,Curug Layung Camp Situ Lembang,Tiket masuk murah.. Tempat camping nya ok... Yang pasti tempat nya sejuk,5,neutral,positive,positive,Cheap entrance ticket.. The camping spot is okay... The most important thing is that the place is cool,"ticket, spot, place","positive, neutral, positive","ticket, spot, place"
b303f8e7eb35474cb4f5bbac3a32ed93,2022-04-15 13:22:51,Gunung Putri Lembang,Tempat keren untuk camping dan menikmati kabut yang seru dan udara seger,5,neutral,neutral,positive,Cool place for camping and enjoying exciting fog and fresh air,"place, air","positive, positive","place, air"
a9daf8b1b59549b89bace254e78ca1ce,2019-02-15 13:30:11,Stone Garden,"pemandangannya oke banget,, biaya masuknya pun murah, cuma goceng,, hehe",5,neutral,neutral,positive,"The scenery is really great, and the entrance fee is also cheap, only five thousand rupiah, hehe.","scenery, entrance, price","positive, positive, positive","scenery, entrance, fee"
0f957ce5be3045519812c9ca6bd248e6,2019-02-15 13:43:58,Sanghyang Heuleut,"Air nya hijau gk ya untuk saat ini, udh hujan kah dsna? Makasih info nya",5,neutral,neutral,neutral,Is the water green right now? Has it rained there yet? Thanks for the info.,"water, weather, information","neutral, neutral, neutral","water, rained, info"
112ba346e1bc4c1cb1a1013061b45317,2022-04-15 13:43:36,Sanghyang Heuleut,"Jalananya cukup licin saat hujan, harga tiket masuk 20k, sewa tongkat 3k",5,neutral,neutral,neutral,"The road is quite slippery when it rains, the entrance ticket is 20k, renting a walking stick is 3k","road, ticket","negative, neutral","road, ticket"
110dfc89aa614fa087356cb120c3eb68,2021-02-23 18:04:37,Gunung Tangkuban Parahu,"Mantap gaes 😀 baru pertama kesini, da tau nya cuma legenda nya ajah 😀🙏 …",5,neutral,neutral,neutral,"Awesome guys 😀 This is my first time here, I only knew it from the legends 😀🙏 …","place, staff","positive, positive","here, guys"
9acf16777d254fa7844b99cfcdd39141,2020-02-23 18:35:10,Orchid Forest Cikole,Tempat liburan keluarga yang asik dan murah serta sejuk dan instragmable,5,neutral,neutral,positive,"A fun, affordable, cool, and Instagrammable family vacation spot","place, price","positive, positive","spot, affordable"
bf83257ee001452ab2ab1bf2922969f4,2022-03-23 18:04:24,Gunung Tangkuban Parahu,"Kali ke tangkuban perahu, kabutnya sdh mulai turun, dan gerimis-hujan...",5,neutral,neutral,neutral,"Yesterday at Tangkuban Perahu, the fog had already started to descend, and a drizzle...","weather, weather","negative, negative","fog, drizzle"
4af0cc5860f24549bce50257798222d2,2021-02-15 13:49:16,Curug Maribaya,Tempat hiking yang recommended. Track nya lumayan panjang dari parkiran.,5,neutral,neutral,positive,A recommended hiking spot. The trail is quite long from the parking lot.,"hiking, trail, parking","positive, neutral, neutral","hiking, trail, parking"
1b1b98156c424d8aa22a6738676dbfcc,2020-02-15 13:29:17,Stone Garden,Keren buangged tp lebih enaknya pagi atau sore klo siang puanasss....😁 …,5,neutral,neutral,positive,"Awesome, but it's better in the morning or evening when it's too hot during the day....😁",weather,negative,hot
79bc8e31460b4947b4247d4ec5fbbd7a,2021-02-23 18:13:08,Ciwangun Indah Camp (CIC),Kran air di kamar mandi paling kanannya jebol...lagi kebelet sampe basah,3,neutral,negative,neutral,The faucet in the furthest right bathroom is broken... I really had to go and got wet,restroom,negative,bathroom
71ca843438ef486a8dc2f4a3c885616d,2019-02-15 13:49:33,Curug Maribaya,"Kalau masuk lewat curug omas,  tidak worthed karena usahanya luar biasa.",2,neutral,neutral,neutral,"If you enter through Curug Omas, it's not worth it because the effort is extraordinary.","entrance, place","negative, negative","Curug Omas, worth"
bb793ed45f6b42088a10651127dbda8d,2022-03-15 12:39:22,Sarae Hills,Hanya menjual spot foto tidak ada tempat bermain apalagi untukbanak anak,5,neutral,neutral,neutral,"Only selling photo spots, no play areas, let alone for children","photo, place, place","positive, negative, negative","photo, play, children"
e7af7b92204c48e481c737862e112edb,2022-12-23 17:57:40,Floating Market Lembang,"Makanannya lumayan enak, anak-anak senang bermain di miniatur kereta api",5,neutral,neutral,neutral,"The food is quite tasty, the children enjoyed playing on the miniature train.","food, attraction","positive, positive","food, train"
c1b9c90f02344dc18aee4ad262b4b082,2022-09-15 13:04:18,Taman Lembah DEWATA,"Bagus banget tempatnya, jangan lupa bikin flying fox ke ex-adventure.com",5,neutral,neutral,positive,"The place is great, don't forget to make a flying fox to ex-adventure.com","place, activity","positive, positive","place, flying fox"
b9b00a0a0d2c4076a179bd56cf51cc59,2022-02-23 18:13:04,Ciwangun Indah Camp (CIC),"Masyaallah bagus, khusus yg kuat naik turun tangga, hati2 ada monyet 👍 …",5,neutral,neutral,neutral,"Masyaallah, it's beautiful. Especially for those who are strong enough to climb stairs, be careful, there are monkeys 👍 …",beauty,positive,beautiful
ac3bf15f212749e8a6771a1933daf48f,2022-02-15 14:09:13,Curug Cimahi / Curug Pelangi,"Keindahan alam NY, Sesuai dengan nama nya curug pelangi wowwww banget...",5,neutral,neutral,neutral,"The natural beauty of NY, True to its name, the rainbow waterfall is wowww...","beauty, nature, attraction","positive, positive, positive","beauty, natural, waterfall"
1e7c1418755b484a80345532a378fb6d,2019-02-23 17:58:21,Floating Market Lembang,"Tempat liburan keluarga yg sangat keren, bersih, nyaman dan menyenangkan",5,neutral,positive,positive,"A very cool, clean, comfortable, and fun family vacation spot","place, cleanliness, comfort, entertainment","positive, positive, positive, positive","spot, clean, comfortable, fun"
3e5e220ba92d43ce944299eb32ca28ed,2022-02-23 18:13:02,Ciwangun Indah Camp (CIC),Seru treking disini. Simak video lengkapnya di channel Youtube : Melipir,5,neutral,neutral,neutral,Exciting trekking here. Watch the full video on the Youtube channel: Melipir,"trail, activity","positive, positive","trekking, video"
036c2c3370484a9c9ee3c0a6d17749cd,2020-02-15 13:49:13,Curug Maribaya,Adem tempatnya bagusss rekomed deh buat yg lagi nyari tempat liburan 😊 …,5,neutral,neutral,positive,"Adem is a good place, recommended for those looking for a vacation spot 😊 …","place, spot","positive, positive","place, spot"
78efcb8375444e9497727b2e5a95a8b5,2022-07-15 12:39:18,Sarae Hills,"Pengalaman menarik pas naik bridge nya,spot fotonya belum terlalu banyak",5,neutral,neutral,positive,"Interesting experience riding the bridge, there aren't too many photo spots yet","bridge, photo","positive, neutral","bridge, photo"
deb9b8d8aa9e4c62940671d08345d7cc,2019-02-15 14:20:49,Situ Ciburuy,"Suka ada acara rakyat, pameran juga kalau menjelang atau sehabis lebaran",5,neutral,neutral,neutral,"I like public events, also exhibitions if they are around Eid al-Fitr or Eid al-Adha.","activity, attraction","positive, positive","events, exhibitions"
a92e5a00e8824c0b9f58e95a9798bac3,2020-02-15 13:49:21,Curug Maribaya,Pemandangan cukup indah dan tempat nya juga bersih poko'e top bgt deh...,5,neutral,neutral,positive,"The view is quite beautiful and the place is also clean, overall it's really top-notch...","view, place, cleanliness","positive, positive, positive","view, place, clean"
f9cdff46ad7445f3a5c5854e9474973c,2022-12-23 18:04:11,Gunung Tangkuban Parahu,"Untung belum kabut, panas tapi udara dingin.... Apalagi airnya.... Brrrr",5,neutral,neutral,neutral,"Good thing it's not foggy, it's hot but the air is cold... Let alone the water... Brrrr","weather, air, water","positive, negative, negative","foggy, air, water"
54f37cc13be04ce6b7a8d02d317b6ce4,2019-02-15 13:48:49,Curug Maribaya,"Bagus, ada mini zoonya, ada naik kuda,ada play ground, tembakan dan cafe",4,neutral,neutral,positive,"Good, there's a mini zoo, horse riding, a playground, shooting, and a cafe.","attraction, activity, attraction, activity, attraction, cafe","positive, positive, positive, positive, positive, positive","zoo, horse riding, playground, shooting, cafe, cafe"
1a4aacd91e004f2b9c59a88adfaf48f0,2022-02-15 12:39:52,Sarae Hills,Suasana alam yang Indah dan nyaman disertai Resto berbagai pilihan 👍👍👍 …,4,neutral,positive,positive,Beautiful and comfortable natural ambiance with a restaurant offering various choices 👍👍👍,"atmosphere, restaurant, food","positive, positive, positive","ambiance, restaurant, choices"
08ea7cc0bbe842e7b36b0b015871fe8b,2022-12-23 17:58:14,Floating Market Lembang,"Tempat wisata cari makanan,.harga masih ok lah

Suasana sejuk dan nyaman",4,neutral,neutral,positive,"Foodie tourist spot, prices are still okay.

Cool and comfortable atmosphere","spot, price, atmosphere, comfort","positive, neutral, positive, positive","spot, prices, atmosphere, comfortable"
4fbe19941ba046dbb5755d72bf0960aa,2020-02-15 14:18:34,Curug Sawer Cililin,Kangen selalu tempat ini...tmpt nongkro g mlpas penat tdran d atas hamok,2,neutral,neutral,neutral,Always miss this place... a place to hang out and relax on the hammock,"place, place, peacefulness","positive, positive, positive","place, place, relax"
854959426e87428cb84a58912947897e,2022-11-15 12:39:49,Sarae Hills,"Tempat nya adem..... Cocok buat selfie, sensasi jembatan merahnya mantap",5,neutral,neutral,positive,"The place is cool..... Suitable for selfies, the red bridge sensation is great","place, bridge, photo","positive, positive, positive","place, bridge, selfies"
e19d9ff527a8459d836646b651a2bd92,2020-02-23 18:22:13,Terminal Wisata Grafika Cikole,Tempatnya enak. Jauh dr keramaian. Cocok buat berlibur dengan tema hutan,5,neutral,neutral,positive,The place is nice. Far from the crowds. Suitable for a jungle-themed holiday.,"place, crowd, activity","positive, positive, neutral","place, crowds, holiday"
27469bb05a074b56a0ceb9be06ede74b,2019-02-15 13:30:09,Stone Garden,Cukup baik hanya saja jalan utk sampai ke tempat ini memang kurang bagus,3,negative,neutral,positive,"Pretty good, it's just that the road to get to this place isn't very good.","place, road","positive, negative","place, road"
7b4f2ae4b78e408293584c775d6951ec,2021-02-15 14:05:11,Curug Layung Camp Situ Lembang,"Pemandangan nya indah, sejuk cuman pas jalan masuk jalannya banyak batu2",4,neutral,neutral,positive,"The view is beautiful and cool, but the road on the way in has a lot of stones.","view, road","positive, negative","view, road"
66db9110efaa4da9a5f36bc43d72d3f4,2022-02-15 14:05:12,Curug Layung Camp Situ Lembang,"Mau tanya, kalo untuk foto prewed disini bayar ga ya? Berapa kalo bayar,",5,neutral,neutral,neutral,"I'd like to ask, is there a fee for pre-wedding photos here? How much is it if there's a fee?","price, photo","neutral, neutral","fee, photos"
04848e7fc5ca4041ab77d371124cf9e5,2020-02-15 13:24:41,Gunung Putri Lembang,"
Sisi lain Lembang yang harus Anda kunjungi jika ke Bandung, Jawa Barat.",5,neutral,neutral,positive,"Another side of Lembang that you must visit if you go to Bandung, West Java.",place,positive,Lembang
eee76ad6afd248ed90e0370729073b12,2019-02-15 21:06:32,Gunung Hawu,Tempat keren buat liat pemandangan kota padalarang dan memacu adrenalin.,5,neutral,neutral,positive,A cool place to see the Padalarang city view and get your adrenaline pumping.,"place, view, attraction","positive, positive, positive","place, view, adrenaline"
81e79a05c54942b9ab533a81c3588e90,2022-11-15 12:39:33,Sarae Hills,Tempat bagus... Udara segar...cm minim tempat jual makanan & berteduhnya,4,neutral,negative,positive,Nice place... Fresh air... just a minimum of food stalls and shaded areas,"place, air, food","positive, positive, negative","place, air, food"
9325caf7a57e4f2692fd332f79cadae6,2020-02-15 13:23:52,Gunung Putri Lembang,tempat dimana kita bisa lihat kota bandung di atas ketinggian cobain deh,5,neutral,neutral,positive,"A place where we can see Bandung city from a high altitude, try it out.","place, location","positive, positive","place, altitude"
2f3a5cd7e28b4f2eb7689d06dbd79029,2022-02-15 13:29:04,Stone Garden,Tempatnya ke dalam2 gitu. Tp terbayar dengan pemandangannya yg kereeen..,4,neutral,neutral,positive,The place is quite cramped. But it's worth it for the amazing view.,"place, view","negative, positive","place, view"
e6655f1f5cfe45e18654efb2d13d93b0,2020-02-15 13:49:12,Curug Maribaya,"buat family gathering lumayan buar anak² ,tp orang dewasa ga ada pilihan",3,neutral,neutral,positive,"For a family gathering, it's decent for the kids, but the adults don't have many choices.","food, crowd","neutral, negative","choices, adults"
614f5f8439784113be3d9c876e696526,2022-02-15 12:39:38,Sarae Hills,Bagus sekali tempatnya kapan lagi keliling dunia dalam 1 hari di bandung,4,neutral,neutral,positive,"The place is very good, when else can you travel the world in 1 day in Bandung",place,positive,place
1f62e32dce254986bdda647d61748358,2021-02-23 18:23:05,Terminal Wisata Grafika Cikole,tmpat yang luas nyaman satpam nyapun ramah2 cocok banget untuk prewed dll,5,neutral,positive,neutral,"The place is spacious and comfortable, and the security guards are friendly too. It's very suitable for pre-weddings and other events.","place, spaciousness, comfort, security","positive, positive, positive, positive","place, spacious, comfortable, security"
8ef068023bed4a73b2c4645cfb3aa605,2021-02-15 13:49:39,Curug Maribaya,Sayangnya airnya kotor dengan limbah rumah tangga dan baunya itu lho.....,3,neutral,neutral,negative,"Unfortunately, the water is dirty with household waste and the smell, you know.....","water, atmosphere","negative, negative","water, smell"
47f11c33e76049a588241432b9b9ca0d,2020-02-15 12:25:04,Curug Tilu Leuwi Opat,"Tidak terjal, tempat penginapan belum ada, dekat dengan parkir kendaraan.",5,neutral,neutral,positive,"Not steep, accommodation not yet available, close to vehicle parking.","accommodation, parking","negative, positive","accommodation, parking"
115965407950479da0f10cf60aa3c32c,2022-05-15 12:39:55,Sarae Hills,"Pas Ke Sarae Hills Nyanyi"" Rame ""Di Plaza Pinggir Danau Jadi Asikk Bgt 👍👍",5,neutral,neutral,positive,"Pas Ke Sarae Hills Nyanyi ""Rame"" Di Plaza Pinggir Danau Jadi Asikk Bgt 👍👍

This translates to:

""Going to Sarae Hills to sing 'Rame' at the lakeside plaza was really fun 👍👍""","place, crowd, atmosphere","positive, positive, positive","Hills, Rame, Plaza"
49f2a4272a54448babd499756622b80d,2023-02-13 12:40:18,Sarae Hills,"Tempatnya sangat indah
Harga relatif tergantung dengna paket yang dipilih",5,neutral,neutral,positive,"The place is very beautiful
The price is relative depending on the package chosen","place, price","positive, neutral","place, price"
2e32ad56a3e549f68c32639281ddead6,2022-06-23 18:04:33,Gunung Tangkuban Parahu,Sangat indah sejuk rekomendasi untuk parawisata yang suka dengan alam 👍 …,5,neutral,neutral,neutral,"Very beautiful, cool, recommended for tourists who love nature 👍",nature,positive,nature
c08205b393da46afaa7a82ad25363a2f,2022-05-15 12:39:55,Sarae Hills,"Akses cukup mudah. Jalan kesana Meski lumayan sempit.
Tempat cukup bersih",5,positive,neutral,positive,"Access is quite easy. The road there is quite narrow though.
The place is quite clean.","accessibility, road, place","positive, negative, positive","Access, road, place"
a7e443a5706c494a88bb29af223f8660,2022-02-15 12:39:53,Sarae Hills,"Lokasi Sangat mudah dijangkau, Luas Cocok untuk liburan bersama keluarga.",3,positive,neutral,positive,"Very easy to reach location, Spacious Suitable for family holidays.","location, spaciousness","positive, positive","location, Spacious"
da66db404aa649caad0a286ef9c42954,2022-02-15 14:18:31,Curug Sawer Cililin,Udara segar nyaman dengan pemandangan alam yang indah bik8n sejuk di hati,5,neutral,neutral,positive,"Fresh, comfortable air with beautiful natural scenery cools the heart.","air, scenery","positive, positive","air, scenery"
