id,datetime,location,text,rating,accessibility,facility,activity,english_translation,text_length,summary
6c3da11c4be644d19cdb834f4804036d,2023-01-15 12:57:08,Kebun Begonia Lembang,"Taman bunga dan sayuran yang lumayan luas nyaman buat wisata sambil mengajari anak tentang bunga dan sayuran. Hanya sayang banyak tanaman sayuran yg seperti tidak ter urus dengan baik jd bnyk yg layu da rontok daun nya, semoga kedepan nya bisa lebih d perhatikan lagi untuk kebersihan dan perawatan tanaman buah dan sayuran nya.",4,neutral,neutral,negative,"The rather spacious flower and vegetable garden is comfortable for a trip while teaching children about flowers and vegetables. It's a shame, though, that many vegetable plants seem neglected, with many wilting and losing their leaves. Hopefully, in the future, more attention can be given to the cleanliness and maintenance of the fruit and vegetable plants.",56,"The attraction features a spacious and comfortable garden suitable for educational family outings, though the vegetable plants suffer from neglect and poor maintenance."
6c61bfa9182f42c390171452b5da6995,2022-02-15 13:43:36,Sanghyang Heuleut,Perjalanan ke lokasi banyak variasi nya.jembatan kayu..jembatan batang kayu..menyebrangi sungai..naik turun batu..menyusuri anak sungai..menarik👍..dianjurkan pakai sepatu boot..biar ga licin..tempat indah..sayang keburu kecapean ga sempet berenang..😁..ini jalur anak muda.😂 …,5,neutral,neutral,positive,The journey to the location has many variations. Wooden bridges.. log bridges.. crossing rivers.. climbing up and down rocks.. following streams.. interesting 👍.. recommended to wear boots.. so it's not slippery.. beautiful place.. too bad I got tired and didn't have time to swim.. 😁.. this is a trail for young people. 😂,53,"Access to this scenic attraction requires a physically demanding trek across varied and slippery terrain, including rock climbing and river crossings, making it more suitable for younger visitors. Sturdy boots are recommended for the journey, and swimming is an available activity at the destination."
6d066a9133a148f2aa9fa6885066fbbf,2023-02-08 12:39:03,Sarae Hills,"Tempat wisata disuatu lembah dan bukit bercerita tentang bangunan2 terkenal di benua Eropa,Afrika dan Asia.Keren banget...membawa kita ke berbagai negara dalam satu waktu...keren banget..Spinx,Santorini,menara Pisa dll
Wisata sambil olah raga..setelahnya lapar kita bisa menikmati kuliner yang ada Didaerah tersebut.",5,neutral,neutral,positive,"A tourist spot in a valley and hills tells the story of famous buildings in Europe, Africa, and Asia. So cool... it takes us to various countries at once... so cool.. Sphinx, Santorini, Leaning Tower of Pisa, etc.
Sightseeing while exercising.. afterwards, we get hungry and can enjoy the local cuisine.",51,"This tourist attraction features replicas of international landmarks set within a hilly landscape, offering an active sightseeing experience that involves considerable walking. On-site facilities include dining options that serve local cuisine for visitors."
6e532b22a2084cf9a654b6327344da53,2020-02-15 13:49:14,Curug Maribaya,"Lokasinya biasa aja, tp ada air panasnya yg menarik utk di coba",4,neutral,neutral,negative,"The location is ordinary, but the hot spring is interesting to try",12,"While the location is unremarkable, the site's main facility is a hot spring, which is recommended as an interesting activity to try."
6ec4e27def454e57bcaa763b5ce2c441,2022-08-23 18:34:08,Orchid Forest Cikole,Tiket masuk 50rb. Tp spot foto disini sangat banyak. Layak untuk harga segitu. Tp memang akses kesini sangat macet apalagi kalau hari weekend dan libur panjang,5,neutral,neutral,positive,"Entrance fee is 50,000 IDR. But there are so many photo spots here. Worth the price. But the access here is very congested, especially on weekends and long holidays.",29,"While the attraction offers numerous photo opportunities for a 50,000 IDR entrance fee, accessing the site is challenging due to heavy traffic congestion, particularly during weekends and holidays."
74a155c43059478eb3f891d60c70fbe2,2022-07-15 12:39:31,Sarae Hills,"Kalau kesini bawa payung atau pakai topi ya, panas banget. Tempat bagus buat foto2. Lebih baik kalau kesini jangan waktu liburan karena susah banget mau foto kalau terlalu ramai. Dan jangan waktu hujan.",5,neutral,neutral,positive,"If you come here, bring an umbrella or wear a hat, it's very hot. It's a good place for photos. It's better to come here not during holidays because it's very difficult to take pictures if it's too crowded. And don't come when it's raining.",45,"This outdoor attraction is excellent for photography but lacks shelter, making it unsuitable for visits during rain or intense sun without protection. Accessibility for activities like taking pictures is significantly reduced during crowded holiday periods."
757b15c76c9b4ab98b0602fc5aa5de4b,2020-02-23 18:12:57,Ciwangun Indah Camp (CIC),"Tempatnya cocok banget buat camping, hiking atau acara outing. Untuk wahana ada flying fox, shaking bridge, three in one, sama paint ball (kalo ga salah namanya hehe). Alat camping bisa sewa dan untuk harga ga mahal kok, harga wajar. Dan enaknya tuh ga banyak kena biaya. Cuma memang kesan ""hutan""-nya kurang kerasa kalau siang.",4,neutral,positive,positive,"The place is very suitable for camping, hiking, or outing events. For attractions, there are flying fox, shaking bridge, three in one, and paintball (if I'm not mistaken with the name, hehe). Camping equipment can be rented and the prices are not expensive, reasonable prices. And the good thing is, you don't incur many additional costs. However, the ""forest"" feel is indeed less noticeable during the day.",67,"This budget-friendly destination is ideal for camping, hiking, and group outings, offering activities like a flying fox, shaking bridge, and paintball. The site provides affordable on-site equipment rentals with minimal additional costs, though its natural forest atmosphere is less pronounced during the day."
782e5a535e4942f185222b9bf5a9c8f6,2021-02-15 14:13:06,Sanghyang Kenit,"Bagus buat prewedding, harga masih make sense..udh gt dkasih fasilitas guide yg sangat membantu",5,neutral,positive,neutral,"Good for prewedding, the price is still reasonable.. Plus, they provided a very helpful guide.",15,The site is an affordable venue suitable for pre-wedding activities and provides helpful guided services.
78d4fb745a7e40e5912bfd7d635721ea,2022-06-15 11:58:44,Curug Malela,"Tiket masuk per org 5 rb , parkir mobil 6 rb .. akses jalan menuju kecurug tolong di perbaiki lagi supaya lebih mudah tuk di lewati , Pemandangan di Curug nya asri sekali begituh juga Curug nya indah bangetttt .. memuaskan 😎👍 …",5,negative,neutral,positive,"Entrance ticket per person is 5 thousand, car parking is 6 thousand. Please fix the access road to the waterfall again so it's easier to pass. The scenery at the waterfall is very beautiful and green, and the waterfall itself is incredibly beautiful... Satisfying 😎👍",45,"The attraction features beautiful waterfall scenery but is difficult to access due to a poor road in need of repair. The site charges a 5,000 per-person entrance fee and a 6,000 fee for car parking."
793e91ed4b944b0fa86a1d70e5708fb5,2020-02-23 17:58:18,Floating Market Lembang,"Tempatnya luas banget... Ada banyak pilihan tema foto. Dari kios jajanan terapung, tempat-tempat bertema jepang, disediakan juga penyewaan baju ala jepang. Cocok untuk widata keluarga. Masih satu tempat dengan rainbow garden.",5,neutral,positive,positive,"The place is very spacious... There are many photo theme options. From floating snack stalls, Japanese-themed spots, they also provide rental of Japanese-style clothing. Suitable for family tours. Still in the same place as Rainbow Garden.",36,"Situated within Rainbow Garden, this spacious and family-friendly attraction provides diverse themed photo opportunities, including a Japanese-themed section with costume rentals. On-site facilities include floating snack stalls."
79818a9a53c549128bc975c965c8024a,2023-02-08 12:39:39,Sarae Hills,"Disana bnyak spot2 foto bagus, ala2 luar negri gitu hihi tapiiiiii Ruameeee bgt,",5,neutral,neutral,positive,"There are many good photo spots there, like abroad haha but it's reeeeally crowded.",14,The attraction offers numerous scenic photo opportunities but experiences high visitor traffic.
79d1564d62ee459db043798798fdf972,2020-02-15 13:48:45,Curug Maribaya,"Jika sudah melewati perjalanan panjang dari pintu Taman Hutan Raya (Tahura) Dago sekitar 4 km, ada kelegaan saat tiba di curug Omas ini. Sayangnya curug hanya dapat dilihat dari jembatan yang ada dan tidak bisa turun ke sungainya. Sungainya juga kotor dan banyak sampahnya.",3,neutral,negative,neutral,"After a long journey of about 4 km from the entrance of Dago Forest Park (Tahura), there is a sense of relief upon arriving at Curug Omas. Unfortunately, the waterfall can only be seen from the existing bridge and it's not possible to go down to the river. The river is also dirty and full of trash.",57,"Curug Omas is accessible via a 4 km journey within Dago Forest Park. On-site facilities are limited to a viewing bridge, as direct access to the polluted river and waterfall is prohibited."
79f03eb43a2a487f8885c186e3f8950d,2021-02-23 17:58:33,Floating Market Lembang,"Tempatnya bersih banget,Sangat menyenangkan dan memuaskan,dan yang paling aku suka adalah keunikan di floating market yaitu jika ingin membeli makanan disana harus pakai koin,dan ada banyak sekali spot foto yang nyentrik gak kalah sama yang di luar-luar.",2,neutral,positive,positive,"The place is very clean, very pleasant and satisfying, and what I liked most was the uniqueness at the floating market, which is that you have to use coins to buy food there, and there are so many quirky photo spots, no less than those outside.",46,"This clean and pleasant attraction features a unique floating market where food is purchased with coins, as well as numerous quirky photo opportunities."
7afd6e8e795245b08a96f1ffb6759acf,2019-02-15 13:23:13,Gunung Putri Lembang,"Harga tiket masuk kalo buat maen doang cuma 7,5K tapi kalo ngecamp 17,5K. Parkirnya agak mahal 10K kalo buat camp. Jalan dari bawah/pos ke puncak atas itu sekitar 15menit.
Kalo udah di atas wagelaseh ada pohon pinus dan tugu atau monumen.",5,neutral,neutral,neutral,"The entrance fee for just playing is 7.5K, but for camping it's 17.5K. Parking is a bit expensive at 10K if you're camping. The walk from the bottom/post to the top peak takes about 15 minutes. Once you're at the top, wow, there are pine trees and a monument.",49,"This attraction offers both day visits and camping, with separate entrance fees and an additional parking charge for campers. Accessing the main peak area, which features a monument and pine trees, requires a short 15-minute walk from the entrance."
7bd675d3720649ad92a46ac1ca75153b,2019-02-15 12:24:52,Curug Tilu Leuwi Opat,"Curug paling dekat hanya 300m dari pintu masuk. Untuk pergi ke curug paling jauh(curug Tilu), akses jalannya masih belum di tata dengan rapih, kita seperti mengikuti jalur pipa air warga, saat sampai di tempat(curug paling jauh), wisatawan tidak boleh berenang",2,negative,neutral,negative,"The closest waterfall is only 300m from the entrance. To get to the furthest waterfall (Curug Tilu), the access road is not yet neatly arranged, it's like we're following the villagers' water pipe path. When you reach the location (furthest waterfall), tourists are not allowed to swim.",47,"The site features an easily accessible waterfall near the entrance, while the path to the furthest waterfall is undeveloped. At this more remote location, swimming is not permitted."
7cc53694544848029afc539912090986,2022-02-23 18:22:56,Terminal Wisata Grafika Cikole,Bagus. Sayang datang nya pas pandemi jd bbrp wahana tutup,5,neutral,neutral,neutral,Good. Too bad it came during the pandemic so several attractions were closed.,13,"The review indicates a positive visit, but notes that accessibility to various attractions was limited due to pandemic-related closures."
7dfcc38ca2ad4d13a4b2aa93cc439a6e,2023-01-23 18:21:58,Terminal Wisata Grafika Cikole,Tempat yg sangat cocok untuk kembali ke alam.. harga terjangkau di tipe cemara dengan kapasitas 6 orang dan dapat sarapan buffet,5,neutral,positive,neutral,A very suitable place to return to nature.. affordable price for the cemara type with a capacity of 6 people and includes buffet breakfast,24,"This nature destination offers affordable group accommodation for up to six people, with an included buffet breakfast."
7e33fe36c7dd47d1a024922618523625,2020-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Ini lokasi ngemping paling deket dari wilayah cimahi, tempatnya adem nyaman, asri, hutan pinus nya lebat, spot fotonya banyak, air terjunnya seger bisa dipake mandi atau sekedar maen air, untuk prewed juga bagus",5,neutral,neutral,positive,"This is the closest camping location to the Cimahi area, the place is cool, comfortable, beautiful, the pine forest is dense, there are many photo spots, the waterfall is refreshing and can be used for bathing or just playing in the water, it's also good for pre-weddings",47,"Conveniently located near the Cimahi area, this campsite features a dense pine forest and a waterfall suitable for bathing and water play. The site offers numerous photo spots, making it a popular location for activities like camping and pre-wedding photoshoots."
7f03d11c3a744532813d52dc02ebbe8c,2022-02-15 13:22:47,Gunung Putri Lembang,Gunung putri tempat yg indah untuk menikmati view kota dari tempat ketinggian. Jarak dari tempat parkir mobil ke puncak kira2 satu kilometer dengan elevasi 100. Ada warung kopi n indomie serta kamar mandi di dekat tempat parkir mobil. Nyaman dikunjungi saat sunrise n sunset,4,neutral,neutral,positive,"Gunung Putri is a beautiful place to enjoy city views from a high vantage point. The distance from the car park to the summit is approximately one kilometer with an elevation of 100 meters. There are coffee and Indomie stalls, as well as restrooms near the car park. It's a comfortable place to visit during sunrise and sunset.",58,"Gunung Putri offers scenic city views, particularly at sunrise and sunset, from a summit accessible via a one-kilometer walk with a 100-meter elevation gain from the car park. Basic facilities, including food stalls and restrooms, are available near the parking area."
81c91bd25e3f4f39afd23e08ef0edc86,2021-02-23 18:04:21,Gunung Tangkuban Parahu,Salah satu wisata alam yang menjadi andalan kota kembang ini cukup ramai dikunjungi wisatawan. Tersedia shuttle dari parkiran bawah menuju puncak. Atau yg membawa mobil pribadi bisa langsung parkir di puncak.,4,positive,positive,neutral,One of the natural attractions that is the mainstay of the flower city is quite crowded with tourists. A shuttle is available from the lower parking area to the summit. Or those who bring their private car can park directly at the summit.,43,"This popular natural attraction offers convenient access to its summit, providing a shuttle service from a lower parking area and also allowing visitors to drive private vehicles directly to a parking lot at the top."
828a1a9346ca47ddad5bef72ea323430,2022-02-23 18:04:02,Gunung Tangkuban Parahu,"Ma syaa Allah... takjub akan kebesaran Ciptaan Allah SWT. Skrg Masuknya harus pake scan vaksin.
Tiket 30.000 hari libur
tiket mobil 35.000
parkir 5.000
Alhamdulillah rapih bersih nyaman, para pedagang juga ramah² bs minta tolong juga untuk potoin pengunjung.
Seru banget .... enjoy.
👍👍",5,neutral,positive,positive,"Ma syaa Allah... amazed by the greatness of Allah SWT's Creation. Now entry requires a vaccination scan.
Ticket 30,000 on holidays
Car ticket 35,000
Parking 5,000
Alhamdulillah, neat, clean, comfortable, the vendors are also friendly, they can also be asked for help to take photos of visitors.
So much fun.... enjoy.
👍👍",52,"Access to this well-maintained and comfortable attraction requires a vaccination scan. The site provides parking and features friendly vendors who may assist with taking photos. Visitors should be aware of specific fees for holiday admission, vehicles, and parking."
848f424e2f144221950e18c478053feb,2022-07-23 17:57:16,Floating Market Lembang,"HTM 30rb/orang (usia 2 tahun ke atas diihitung tiket).. lumayan banyak tempat baru, sayangnya mayoritas harus bayar lagi klo masuk. Tempat sholat pria dan wanita sudah dipisah, sayangnya tempat wudhu masih jadi 1. Sebaiknya pengunjung kesini dilarang merokok.",4,neutral,neutral,neutral,"HTM 30k/person (ages 2 and up are charged for a ticket).. quite a lot of new places, unfortunately, the majority require additional payment for entry. The prayer areas for men and women are separated, unfortunately, the ablution areas are still combined. Visitors here should preferably be prohibited from smoking.",49,"This attraction charges an entrance fee for visitors aged two and older, with most new activities requiring additional payments. The site provides gender-separated prayer rooms, but their ablution facilities are shared, and the reviewer observed that smoking is permitted on the premises."
877d5fe0517d41bea0bf37eedcc96f7f,2020-02-15 13:49:18,Curug Maribaya,sayang curug dan sungainya banyak sampah.. ga seindah yang di bayangkan,3,neutral,negative,neutral,"sayang curug dan sungainya banyak sampah.. ga seindah yang di bayangkan
It's a shame the waterfalls and rivers are full of trash.. not as beautiful as imagined",27,"This attraction, featuring waterfalls and rivers, is reported to have a significant trash problem, which detracts from its natural beauty and the overall visitor experience."
8968125b77d64e2a81c4a34a239d7b46,2019-02-23 18:13:28,Ciwangun Indah Camp (CIC)," Nikmati semua pemandangan ini di camp ciwangun indah... Direkomendasikan untuk hiking atau outing keluarga

",5,neutral,neutral,neutral,Enjoy all these sights at the beautiful Camp Ciwangun... Recommended for hiking or family outings,15,"Camp Ciwangun is a scenic destination suitable for family outings, offering activities such as hiking and sightseeing."
8c1be594d96f408094b9e3f35ecef602,2022-12-23 17:58:40,Floating Market Lembang,"Waktu tahun 2015 kesana masih rame ya, tahun 2021 balik kesana sepi, yang dagang di airnya juga sedikit.. tapi banyak kenangan lah disana... tetep top lah semoga lekas pulih dan kembali rame 🙏🏻 …",4,neutral,neutral,neutral,"Back in 2015 when I went there, it was still crowded. In 2021, I went back and it was quiet, and there were few vendors on the water... but there are many memories there... still top-notch. I hope it recovers quickly and becomes crowded again 🙏🏻…",46,"This tourist attraction is currently quiet with low visitor traffic, a significant change from its previously crowded state. This has impacted activities, as there has been a noticeable reduction in the number of water-based vendors."
8c1f462033574d2da7690673a28f5aa1,2022-04-23 17:58:39,Floating Market Lembang,"Seru nih bisa ajak anak2 main ke floating market, khusunya ke kota mini...disini anak2 bisa latihan profesi..ada jadi chef, suster, pemadam kebakaran, polisi, dekor kue, salon dll, nah kalau utk chef atau yg profesinya bikin2 gtu..nanti hasil karyanya boleh dibawa, yg pasti anak2 excited bgt...emaknya juga😅 …",5,neutral,neutral,neutral,"It's exciting to bring the kids to play at the floating market, especially to the mini town... here the kids can practice professions... there's being a chef, nurse, firefighter, police officer, cake decorator, salon, etc. For chefs or professions that involve making things, the results of their work can be taken home. The kids are definitely very excited... and so are the moms 😅...",64,"This family-friendly floating market contains a ""mini town"" facility where children can participate in professional role-playing activities, such as being a chef, nurse, or firefighter. A key feature is that children can take home the items they create in certain professions."
8dc3c7b7be3f4482afdbe4702d20e572,2022-02-23 18:34:16,Orchid Forest Cikole,"Tempat wisata keluarga yang indah, asri, sejuk, dan rindang. Lokasi yang luas, bisa digunakan untuk kemping, sekedar jalan-jalan menikmati suasana hutan, flying fox, berfoto. Bagi yang ingin melaksanakan pernikahan di alam terbuka tempat ini sangat representatif.",5,neutral,positive,positive,"A beautiful, natural, cool, and shady family tourist destination. The spacious location can be used for camping, simply strolling to enjoy the forest atmosphere, flying fox, and taking photos. For those who wish to hold weddings in the open air, this place is very representative.",45,"This spacious, family-friendly natural site offers facilities for camping and outdoor weddings. Visitors can enjoy activities such as strolling through the forest, a flying fox, and photography."
8efefd6b3a24466286d8d4095ee09faf,2022-02-23 17:57:21,Floating Market Lembang,"Datang ke sini di weekday enak banget ya bisa bebas foto2 tanpa ada back ground orang banyak. Viewnya bagus2, semua lokasi bikin kita pgn foto2. Ada mbak2 yg bisa ambilin fotonya, jadi dia tau lokasi foto yg bagus2. Skr bayar 1 harga bisa masuk kesemua tempat spt rainbow garden, kota mini dll. Puas deh keliling2 disini",5,neutral,neutral,positive,"Coming here on a weekday is really nice, you can take photos freely without a lot of people in the background. The views are beautiful, every spot makes you want to take pictures. There are ladies who can take your photos, so they know the best photo locations. Now for one price, you can enter all the places like Rainbow Garden, Kota Mini, etc. I'm satisfied after wandering around here.",70,"This attraction, best visited on a weekday to avoid crowds, offers access to multiple areas like a Rainbow Garden and Kota Mini with a single ticket. The site is highly scenic, making photography a key activity, and offers a photo-taking service with staff who know the best locations."
9076b32a32a44fa1b8c0d6bd5bccdf35,2022-02-15 12:57:16,Kebun Begonia Lembang,"Udh lama gak k kebun begonia,hr ni ajak kluarga makin kerennnnn tempatnya, ....sayangnya bunga yg mau dibeli ternyata hbis. Makin bnyak jenis bunga. Harga bunga jg gak mahal lho kalau bli di situ. Tq",5,neutral,neutral,positive,"Haven't been to the begonia garden in a long time, today I brought the family, the place is even cooler.... unfortunately, the flowers I wanted to buy were sold out. More and more types of flowers. The flowers are also not expensive if you buy them there. Thanks",48,"The begonia garden is a family-friendly attraction with an expanding variety of flowers. It offers affordable plants for purchase on-site, though popular selections may sell out."
917974358e0241189c65a4faf6ade8eb,2022-02-23 17:57:03,Floating Market Lembang,"Jajan di atas perahu..ada banyak wahana dsini. Tiket masuk 30rb per orang. Masuk arena bermain anak2 klo mau masuk semua bayar 98rb. Playground,flying fox,kereta mini,becak. Klo untuk bermain d satu wahana aja. Bayar 25rb. Pokok nya dijamin puas klo kesini. Bisa nyewa kostum jepang,naik perahu naga,naik sepda air.",5,neutral,neutral,neutral,"Snacking on the boat... there are many rides here. Entrance fee is 30,000 per person. To enter the children's play area and experience all rides, it costs 98,000. Includes playground, flying fox, mini train, becak (pedicab). If you only want to play on one ride, it costs 25,000. You are guaranteed to be satisfied if you come here. You can rent Japanese costumes, ride the dragon boat, and ride the paddle boat.",72,"This tourist attraction features a general admission fee, with options to either pay per ride or purchase an all-inclusive pass for the children's play area. Facilities include a playground and Japanese costume rentals. Activities range from land-based rides like a flying fox and mini train to water activities such as dragon and paddle boat rides."
91dc525c1e8a49c8851af664633c7f1b,2019-02-15 12:57:10,Kebun Begonia Lembang,"Tempatnya sejuk. Bisa foto-foto sepuasnya disini. Bisa petik sayur sendiri, kalau mau dibawa pulang tinggal ditimbang hasil kita petik lalu bayar. Pelayanan ramah. Kamera hp boleh masuk, tp untuk kamera DSLR ada biaya tambahan sebesar 50ribu.",4,neutral,positive,positive,"The place is cool. You can take as many photos as you want here. You can pick your own vegetables, and if you want to take them home, you just weigh your harvest and pay. The service is friendly. Phone cameras are allowed, but there's an additional charge of fifty thousand for DSLR cameras.",54,"This attraction offers activities such as vegetable picking, with an option to purchase the harvest, and photography. The venue provides friendly service and has a policy that permits phone cameras but requires an additional fee for DSLR cameras."
91fdb8bcb9c64c6387e62f74ba871ed7,2022-09-23 17:57:01,Floating Market Lembang,"Htm 30k/orang & parkir motor 5k. Tiket bs ditukar dgn free drinks. Banyak sekali penjual makanan di pasar apungnya, banyak spot untuk foto, udara sejuk walaupun ramai, toilet dan mushola dimana2 tersedia, banyak arena untuk bermain juga, sangat cocok untuk keluarga.",5,neutral,positive,positive,"Entrance fee 30k/person & motorcycle parking 5k. Tickets can be exchanged for free drinks. Lots of food vendors at the floating market, many photo spots, cool air even though it's crowded, toilets and prayer rooms available everywhere, many play areas too, very suitable for families.",45,"This family-friendly attraction requires an entrance fee, which includes a complimentary drink, and a separate parking fee. The site is well-equipped with numerous food vendors, play areas, and photo spots, along with readily available restrooms and prayer rooms."
9385cd375ff9406c8088c30f1449b97c,2022-02-23 18:04:07,Gunung Tangkuban Parahu,Kebiasaan kesini tuh trail run lewat sukawana trs dah lama banget g jalur wisata.. Jadi kerasa mahalnya pas masuk.. Biasanya mah gratis.. Fasilitasnya lebih komplit but why ke kawah upas ditutup n harus pake guide yg seharga 100 ribu.. Yaaa aga sedih ajaa haha.. Banyak calo calo yang kaya gitu,4,neutral,positive,neutral,"My habit of coming here is trail running through Sukawana, and it's been a long time since I've been on the tourist trail. So it feels expensive when you enter. It used to be free. The facilities are more complete, but why is Kawah Upas closed and requires a guide costing 100 thousand? Yeah, it's a bit sad, haha. Lots of touts like that.",64,"The attraction now has more complete facilities but charges an entrance fee. Access to the Kawah Upas area is restricted, requiring visitors to hire a guide for an additional cost. Trail running is a mentioned activity at the site."
94525f059cd541bf9bed557950b6ec12,2022-02-15 14:05:19,Curug Layung Camp Situ Lembang,"
Cara yang sangat buruk jika pergi dengan sepeda motor karena jalanannya penuh batu. tapi itu membayar lebih jika datang dan melihat betapa indahnya tempat ini. Anda bisa berkeliling hutan, camping ground juga melihat air terjun. Jika Anda pergi bersama keluarga, arena ini adalah zona nyaman untuk anak-anak.",5,negative,neutral,neutral,"A very bad way to go by motorcycle because the roads are full of rocks. But it pays off more if you come and see how beautiful this place is. You can go around the forest, camping grounds, and see the waterfall. If you go with family, this area is a comfort zone for children.",55,"While access by motorcycle is difficult due to rocky roads, this family-friendly destination offers camping grounds, a forest to explore, and a waterfall."
96aac24d11a749b18b56f72c663f390a,2021-02-15 12:25:02,Curug Tilu Leuwi Opat,Tempat bagus tapi kebersihan nya kurang tempat sampah dan kamar mandinya kurang ok,3,neutral,negative,positive,"Nice place but the cleanliness is lacking, the trash cans and bathrooms are not very good.",16,"The attraction is described as pleasant, but its facilities, particularly the bathrooms and trash cans, are poorly maintained and unclean."
9919a90bd54b400999975e52208e3e33,2021-02-23 18:05:06,Gunung Tangkuban Parahu,"setiap ke Bandung selalu menyempatkan diri datang kesini, view nya sangat indah dan pengelolaannya selalu ada peningkatan.",5,neutral,neutral,positive,"Every time I come to Bandung, I always make time to come here. The view is very beautiful and the management is always improving.",24,"This well-managed attraction is a favored destination for repeat visitors, offering beautiful scenery and continuously improving facilities."
9d5ef0f8a15c48bdb3035ac93e47127f,2019-02-23 18:22:57,Terminal Wisata Grafika Cikole,"Hawa sejuk khas lembang, permainan outbound anak yg cukup banyak dan seru, resort yang sepertinya harus dicoba nih.

Waktu itu datang tanpa menginap hanya PP",5,neutral,neutral,positive,"Cool Lembang air, quite a lot of fun outbound games for kids, a resort that seems like it must be tried.

At that time, I came without staying overnight, just a round trip.",33,"This resort offers a variety of outdoor games for children and is accessible for day-trip visitors, as an overnight stay is not required."
9ebc8ccea69c4ed89d8498083c95c3e8,2022-06-23 17:57:23,Floating Market Lembang,"Sekarang ada wahana baru rainbow slide, tiket masuk 30rb/org bisa ditukar dengan minuman dingin dan Kopi segelas. Kalo mau makan harus tuker dengan koin dan ditambah pajak. Banyak pilihan jajanan ringan sampai berat. Tempat ini cocok buat bawa keluarga dan anak2..",5,neutral,neutral,neutral,"Now there's a new rainbow slide ride. The entrance ticket is Rp 30,000 per person and can be exchanged for a cold drink and a glass of coffee. If you want to eat, you have to exchange it with coins and add tax. There are many choices of snacks, from light to heavy. This place is suitable for bringing family and children.",62,"This family-friendly attraction features a new rainbow slide and offers a wide variety of food options. The Rp 30,000 entrance fee includes a complimentary drink, while food purchases require a separate coin exchange system."
9f29dabbc7f640fbbd43adb8981f8f1a,2019-02-23 18:04:44,Gunung Tangkuban Parahu,"Ga perlu trekking buat liat kawah. Wisata keluarga bgt, bayar masuknya lumayan mahal. Kalo bisa berangkat pagi, sebelum kabutnya turun. Kalo mau foto kliatan perahunya, pake mode panorama. Ga boleh turun k kawah, beda sama ijen yg boleh turun k bawah. Tapi klo dibandingkan dg ijen masih bagus kawah ijen, hehe...",4,negative,neutral,negative,"No need for trekking to see the crater. Very family-friendly tourism, the entrance fee is quite expensive. If possible, leave early, before the fog descends. If you want to photograph the boat clearly, use panorama mode. You can't go down into the crater, unlike Ijen where you can go down. But compared to Ijen, Ijen crater is still better, hehe...",60,"This family-friendly attraction provides easy crater access without trekking, though descending into it is prohibited. The site has a high entrance fee, and visitors are advised to arrive early to avoid fog for better photography and viewing opportunities."
a0dafa5016654768945c6657d0b562de,2022-10-23 18:05:10,Gunung Tangkuban Parahu,"Tempat yang indah, cocok untuk yang lagi liburan.saya berharap suatu saat bisa kembali lagi berkunjung ke tempat ini.",5,neutral,neutral,positive,"A beautiful place, perfect for those on vacation. I hope to visit this place again someday.",16,"The review describes the location as beautiful and ideal for a vacation but provides no specific information about its accessibility, facilities, or activities."
a0fcc97a662349478b0568574864d7bc,2023-01-23 17:57:41,Floating Market Lembang,"Datang dipenghujung liburan sekolah ternyata masih rame tapi masih wajar,tidak terlalu padat..banyak spot2 untuk berfoto tapi lebih suka nyobain makan sate ayam dan sate kelinci dari pasar apungnya, tentunya dengan cara tuker koin untuk transaksinya.

Satenya lezat bumbunnya..harganya masih bisa ditoleransi lah.",4,neutral,neutral,neutral,"Arriving at the end of the school holidays, it was still crowded but still reasonable, not too packed. There were many spots for photos, but I preferred trying the chicken satay and rabbit satay from the floating market, of course, by exchanging coins for the transactions.

The satay was delicious, the sauce was... the price was still tolerable.",58,"The attraction offers manageable crowds and photo opportunities, featuring a floating market where a special coin system is used to purchase food like the delicious and affordably priced satay."
a1bdddc5503e4ba5b1d602f145342ee0,2022-02-15 14:09:04,Curug Cimahi / Curug Pelangi,"Anak tangganya cukup tinggi, kalo musim hujan licin, banyak monyet, dibawah ada kantin & mushola",4,neutral,neutral,neutral,"The stairs are quite high, they're slippery during the rainy season, there are many monkeys, and below there's a canteen and a prayer room.",24,"The attraction is accessed via high stairs that can be slippery when wet, and features on-site facilities such as a canteen and a prayer room at its base. Visitors should also be aware of the presence of many monkeys."
a222913b49cd40ee86385c43408dc90d,2022-02-15 12:32:51,Taman Hutan Jayagiri Lembang,"Tempat hiking yang nyaman, sejuk, angin segar, pepohonan besar..
Track jalan yg nyaman menanjak..
Banyak warung tempat istirahat dan makan..
Pengalaman yg menyenangkan.. 🤩🤩🤩 …",5,neutral,positive,positive,"A comfortable, cool hiking spot with fresh air and large trees.
The path is comfortable and uphill.
Many stalls for resting and eating.
A pleasant experience. 🤩🤩🤩",27,"This hiking attraction offers a pleasant experience with a comfortable, uphill path through a cool, tree-filled environment. The trail is well-equipped with numerous stalls, providing visitors with places to rest and eat."
