id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,LSTM_pred,pred_helsinki_baseline,pred_helsinki_finetuned,pred_nllb_baseline,pred_nllb_finetuned,mbart_baseline,mbart_finetuned
3766499d474f466e898e16b9818c167e,23-02-2019 18:22,Terminal Wisata Grafika Cikole,cikole tmp outbound yang recommended banget kenapa karena buat aku cikole selain tempatnya okey banget juga harganya sangat terjangkau buat kantong anak sekolah okey banget lho enggak ada salahnya dicoba yuk,5,neutral,positive,neutral,"Cikole is highly recommended for outbound because, for me, besides the place being really great, the price is also very affordable for a student's budget. It's really great, you should definitely try it!","Cikole is a highly recommended outbound spot. Why? Because for me, not only is the place great, but the price is also very affordable for a student's budget. It's really great, you know! There's no harm in giving it a try.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Why did you make me do this other place? It's very affordable for a school bag. It's not wrong to try.,"Cikole Tmp Outbound is very recommended. Why is it that for me, Cikole besides the place is okay? The prices are very affordable for children's school bags. It's really okay, it's not wrong to try it. Come on.",Cikole tmp outbound that is highly recommended why because for me cikole apart from the place is very okay also the price is very affordable for the schoolboy bags ok very well you know there's nothing wrong try yuk,"Cikole is not a highly recommended outbound destination. Why is it that for me, Cikole, besides the place, is also very okay. The price is very affordable for school children's pockets. It's okay, there's nothing wrong with trying it.","It's a tmp outbound cycle that I recommend because not only is it a great place to go, it's really affordable, it fits in your school bag, it's OK to try.","cikole tmp outbound that is highly recommended because for me, cikole, besides the place, is very okay, and the prices are very affordable. For school children's pockets, it's very okay. There's nothing wrong with trying, guys."
790a1ab0fa0546eba409edd4cb9e257b,23-02-2020 18:34,Orchid Forest Cikole,saya baru pertama kali kesini mungkin sudah kapok enggak bakalan kesini lagi sudah tiket masuknya mahal 50 ribu tiap view berbayar akses jalan masuknya rusak banyak yang berlubang enggak rekomendasi banget,5,negative,negative,negative,"This is my first time here, I might be done and won't come back again. The entrance ticket is already expensive, 50 thousand for every paid view. The access road is damaged with many potholes. I really don't recommend it.","This is my first time here and I've already had enough, I won't be coming back. The entrance ticket is expensive at 50,000, you have to pay for every single view, the access road is damaged and full of potholes. I really don't recommend it at all.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,I'm here for the first time. I probably won't come here again. It's a very expensive ticket.,"I've been here for the first time, maybe I won't come here again. The entrance ticket is already expensive, 50 thousand per view. The access road access is damaged, many have holes. It's not very recommended.",I've only been here the first time. Maybe I've recovered. I'm not coming back.,"I'm only here for the first time, maybe I've recovered and won't be coming here again. The entrance ticket is already expensive, 50 thousand per view. Paid access, the entrance road is damaged, many of which are holes. Not highly recommended.","I've only been there for the first time, it's probably been a while, but I'll be there again, the entrance fee is 50,000 dollars per view, the access roads are broken, lots of recommendations are missing.","I'm just here for the first time, maybe I'm shocked and won't come here again. The entrance ticket is expensive, 50 thousand per view, paid. The access road is damaged, many are trashy. Highly not recommended."
855e3c30b23448b09023773cdfa35ca9,15-07-2022 13:28,Stone Garden,ke 2 kalinya ke sini tetap masih suka tempatnya cuma makanan di tas di ambil monyed mengakak banget,5,neutral,neutral,positive,"Second time here, still love the place. But a monkey snatched my bag, I was so amused.","My second time here and I still love the place, but a monkey took the food from my bag. Laughed so hard.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"The second time we've been here, still likes the place. It's just food in the bag.","The second time I've been here, I still like the place. It's just the food in the bag that was taken. It's very crowded.","The second time I'm here, I still like the place. It's just food in a bag.","Second time here, I still like the place, only the food in the bag was taken, the monyed was really awful.","I've been here twice, and I still love it. It's just the food in the bag, it's the monkeys, it's the monkeys.","The second time I'm here, I still like the place, only the food in the bag is taken from the monyed, it's really awesome."
d5b0cb09f95b4bb3a5d2e02aacc3a428,23-02-2019 18:22,Terminal Wisata Grafika Cikole,makan siang sambil asyik menonton orang main flying fox rasa makanannya biasa saja tak ada yang istimewa musholla luas terawat baik parkir juga luas,4,neutral,positive,neutral,"Eating lunch while engrossed in watching people do the flying fox. The food tasted ordinary, nothing special. The prayer room is spacious and well-maintained. The parking area is also spacious.","Had lunch while enjoying watching people on the flying fox. The food was average, nothing special. The prayer room is spacious and well-maintained. The parking is also spacious.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Lunches are fun watching people flying fox. The food tastes so normal. There's nothing special.,"Lunch while watching people play flying fox. The food tastes just ordinary, there's nothing special. The prayer room is spacious, well-maintained. Parking is also spacious.",Lunch while watching people play flying fox the taste of the food is usually nothing special musholla wide taken care of well parking is also wide,"Lunch while enjoying watching people play the flying fox. The food tastes ordinary, nothing special. The prayer room is spacious, well-maintained, and parking is spacious.","lunch having fun watching a fox flying around, the taste of the food is just plain, there's nothing special about it, the mushrooms are everywhere, the parking is everywhere.","Lunch while enjoying watching people play flying fox. The food tastes ordinary, nothing special. The prayer room is spacious, well-maintained, and the parking lot is also spacious."
5d0fef7d9d134fb8b0ff5d9e3a69b83d,15-02-2022 14:05,Curug Layung Camp Situ Lembang,lokasi mudah di cari dekat dengan dusun bambu daerah lembang harga tiket masuk terjangkau tempatnya bersih cocok untuk berwisata outdoor bersama keluarga akses jalan masuk masih berbatu air terjunnya jernih dan sejuk banyak spot menarik untuk berfoto,4,positive,positive,positive,"Easy to find location, close to Dusun Bambu in the Lembang area. Affordable entrance ticket price. The place is clean, suitable for an outdoor trip with family. The access road is still rocky. The waterfall is clear and cool. Many interesting photo spots.","The location is easy to find, near Dusun Bambu in the Lembang area. The entrance ticket price is affordable. The place is clean, suitable for an outdoor trip with the family. The access road is still rocky. The waterfall is clear and cool, and there are many interesting spots for photos.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"The location is easily sought near the bamboo hamlet. The price of an affordable ticket, where it's clean. It's suitable for outdoor travel with families.","The location is easy to find, close to the bamboo village, the Lembang area. The entrance ticket price is affordable, the place is clean, suitable for outdoor tours with family. The entrance road access is still rocky, the waterfall is clear and cool. There are many interesting spots for taking photos.",Location is easy to find near the bamboo hamlet area sheet price entry tickets affordable place clean suitable for outdoor travel with family access road entrance still rocky waterfalls clear and cool many attractive spots to take pictures,"Location easy to find near the Lembang area bamboo plantation. The entrance ticket price is affordable. The place is clean, suitable for outdoor tourism with family. The entrance road access is still rocky, the waterfall is clear and cool, with many interesting spots for taking photos.","The location is easy to find, near the bamboo sunshine, the area is easy to get to, the ticket prices are affordable, it's clean, it's perfect for outdoor vacations with your family, the access road is still clear, the waterfall is clear and cool, lots of interesting spots to take pictures of.","Easy to find location, close to Dusun Bambu, Lembang area. The entrance ticket price is affordable. The place is clean, suitable for outdoor tourism with family. The access road is still rocky. The waterfall is clear and cool, with many interesting spots for photos."
715d571cb4c1495988dfe6eb69548fb8,15-02-2020 13:49,Curug Maribaya,segar pegunungan yang asri udara yang segar pemandangan yang indah,5,neutral,neutral,positive,"The fresh mountain air, the beautiful scenery","Fresh, pristine mountains, fresh air, beautiful scenery.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Fresh mountains of fresh air are a beautiful sight,"fresh, beautiful mountains, fresh air, beautiful scenery","Fresh mountains with fresh air, beautiful scenery","fresh mountains, lush air, beautiful scenery","It's fresh mountains, it's fresh air, it's beautiful scenery.","fresh mountains, fresh air, beautiful scenery"
8d7f2c1d51d9460d98cd04e302ac3496,23-02-2022 18:35,Orchid Forest Cikole,- kebun atau kebun raya yang dipenuhi anggrek - lokasi searah dengan wisata tangkuban perahu - tiket masuk 35k orang cukup mahal untuk sebuah kebun raya - luas area sekitar 12hektar - sore hari lebih bagus viewnya - jarak 40menit dari kota bandung - disediakan shuttle car untuk kembali ke parkiran kendaraan,5,neutral,neutral,neutral,"- A garden or botanical garden filled with orchids
- Located in the same direction as Tangkuban Perahu tourism
- Entrance ticket of 35k per person, quite expensive for a botanical garden
- Area size of approximately 12 hectares
- The view is better in the afternoon
- 40 minutes from Bandung city
- Shuttle cars are provided to return to the parking lot","- A garden or botanical garden filled with orchids
- The location is in the same direction as the Tangkuban Perahu tourist attraction
- The entrance ticket is 35k per person, which is quite expensive for a botanical garden
- The area is around 12 hectares
- The view is better in the afternoon
- 40 minutes away from the city of Bandung
- A shuttle car is provided to return to the vehicle parking area",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,- A garden or garden full of orchids - a location with a boat - an entrance tour - 35k people are expensive enough for a botanical garden - an area area of about 12hektar - afternoon better view - 40 minutes away from the city block - provided with a shuttle car to return to the parking lot,"- A garden or botanical garden filled with orchids - a location on the way to Tangkuban Perahu tourism - entrance fee for 35k per person is quite expensive for a botanical garden - a spacious area about 12hektar - in the afternoon, the view is better - a 40-minute distance from Bandung city - provided shuttle car to return to the vehicle parking",- orchard or orchard filled with orchards - location in line with boat tour - entrance tickets 35k people are quite expensive for a orchard - area of about 12 hectares - afternoon views are better - 40 minutes from the city of Bandung - provided shuttle car to return to the vehicle parking lot,- a large garden or orchard filled with orchids - location in line with Tangkuban Perahu tourism - entrance ticket 35k per person is quite expensive for a large garden - area about 12 hectares - afternoon view is better - 40 minutes from Bandung city - shuttle car is provided to return to the vehicle parking lot,"It's either a garden or a park filled with shrimp, it's a late-night location with a boat ride, it's a 35K ticket, it's expensive enough for a park, it's about a 12-acre area, it's better in the afternoons, it's 40 minutes away from downtown, it's got a shuttle car to get back to the parking lot.","- A garden or a park filled with orchids - The location is close to Tangkuban Perahu tourism - The entrance ticket is 35k per person, which is quite expensive for a park - The area is large, about 12 hectares - The view is better in the afternoon - The distance is 40 minutes from Bandung city - Shuttle cars are provided to return to the vehicle parking lot."
30cad6ae610441d5bf3d3d2bcd9d5d92,23-02-2022 18:22,Terminal Wisata Grafika Cikole,tempat yang nyaman dengan udara segar masuk ke sini gratis untuk sekedar jalan-jalan di dalam ada warung dan restoran outbound biru park dan glamour camp cocok untuk santai menunggu waktu check ini hotel kalau lagi ke bandung,5,neutral,neutral,positive,"A comfortable place with fresh air coming in here. It's free to just walk around inside. There are kiosks and restaurants, an outbound bird park, and a glamour camp. It's suitable for relaxing while waiting for hotel check-in time when you're in Bandung.","A comfortable place with fresh air. Entry is free just to walk around. Inside there are food stalls and restaurants, outbound activities, a bird park, and a glamour camp. Suitable for relaxing while waiting for hotel check-in time when you're in Bandung.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Comfortable place with fresh air coming in here free for a walk in. There's a teahouse and a blue exit park and glamour camp. It's good to relax.,"A comfortable place with fresh air. Entering here is free for just a stroll inside. There's a stall and restaurant. Outbound is blue, park and glamour camp. Suitable for relaxing, waiting for this hotel to check if you're going to Bandung.",There are shops and restaurants outbound blue park and glamour camp suitable for relaxing waiting time check this hotel if you are back to bandung,"A comfortable place with fresh air. Entrance here is free for just a stroll. Inside, there are stalls and restaurants, a blue outbound park, and glamour camp. It's suitable for relaxing while waiting for check-in. This is a hotel if you're going to Bandung.","It's a nice place with fresh air coming in free of charge, just the streets in it are courtyards and outbound restaurants like the blue park and the glam camp are perfect for relaxing while you wait for the check-in and check-out, if you're in the backpack.","A comfortable place with fresh air. Entering here is free for just a stroll. Inside, there are stalls and restaurants. Blue Park and Glamour Camp are suitable for relaxing. Waiting until you check this hotel if you're going to Bandung."
5b07aa4cf4624011801bfa6f56d01bcf,23-06-2022 18:04,Gunung Tangkuban Parahu,menjadi salah satu favorit kunjungan wisatawan cuaca sewaktu kunjungan hangat tidak begitu dingin banyak penjual pernak pernik menjajakan dagangan begitu juga oleh oleh khas berupa dodol banyak dijajakan disini pandai pandai menawar ya,4,neutral,neutral,neutral,"Becoming one of the tourist favorites, the weather during the visit was warm, not too cold. Many souvenir vendors were selling their wares, as well as typical souvenirs in the form of dodol, which were widely sold here. Be good at bargaining.","It has become a favorite for tourist visits. The weather during the visit was warm, not too cold. Many vendors were selling trinkets, as well as the local specialty souvenir, dodol, which was widely sold here. Be sure to bargain well",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Becoming one of the favorite visitors to the weather when a warm visit isn't so cold There are many knickknacks selling goods as well as a typical dodol,"Becoming one of the favorite tourist weather visits during a warm visit, not too cold. There are many ornaments vendors selling merchandise, as well as typically dodols. There are many polls here that are good at bidding.",Became one of the favourites of the tourists weather visits when the visits were warm not so cold many sellers of cattle pernik trading as well as by the typical form of sales many trading here skilled skilled bidding yes,"becoming one of the favorite tourist attractions, the weather during the visit was warm and not too cold. Many livestock vendors, pernickers, and vendors sold merchandise, as well as by traders in the form of vendors. Many vendors here are skilled at bidding.","It's one of the favorite tourist destinations for tourists when it's not so hot, when it's not so cold, and lots of shopkeepers are selling off things, and also by the way, there's a lot of dodo signage out there, and they're very, very good at bargaining.","becoming one of the favorite tourist destinations, the weather during the visit is warm, not too cold, many vendors selling livestock, selling goods, and also by-products like dodols, many are sold here, they're good at bargaining."
09dabb587ea14d10b460e8cbd71cf459,15-02-2020 13:29,Stone Garden,pemandangannya bagus asri awas kalo kalian buang sampah jangan sembarangan ya love nature dan hati-hati juga saat selfie karma ada tempat yang kalo enggak hati-hati bisa fatal akibatnya hati-hati tergelincir juga batu-batukecilnya agak tajam-tajam be careful if take ur children,5,neutral,neutral,positive,"The view is beautiful and natural. Be careful if you throw trash, don't litter. Love nature, and be careful when taking selfies too, because there are places where if you're not careful, the consequences can be fatal. Be careful of slipping too, the small rocks are a bit sharp. Be careful if you take your children.","The scenery is beautiful and serene. Be careful not to litter, love nature. Also, be cautious when taking selfies because there are spots where it can be fatal if you're not careful. Be careful of slipping as well; the small rocks are quite sharp. Be careful if you take your children.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""the viewis good fontcolor="" # FFFF00""atone fontcolor="" # FFFF00""atonesure fontcolor="" # FFFF00""ifyoudogood fontcolor="" # FFFF00"" fontcolor="" # FFFF00""ifyoudo notbe fontcolor="" # FFFF00""bedispositful fontcolor="" # FFFF00""Don'tdogood fontcolor="" # FFFF00""lovenatural fontcolor="" # FFFF00""lovenatural fontcolor="" #","The view is nice and natural. Be careful if you litter, don't carelessly love nature, and be careful. During selfies, karma has a place that, if not, can be fatal, as a result, be careful about slipping. The small rocks are a bit sharp. Be careful if take ur children.",The view is good asri watch out if you throw out garbage don't seem to love nature and be careful also when selfie karma there is a place where if you don't be careful it can be fatal as a result be careful slide also the little stones are quite sharp be careful if take ur children,"The view is beautiful and beautiful. Be careful if you litter. Love nature and be careful when taking selfies. Karma. There are places where if you're not careful, it can be fatal. As a result, be careful if you slip too. The rocks are a bit sharp. Be careful if you take children.","It's a good view, but watch out for your waste, don't mess with it, love nature, and be careful when you take selfies, because there's some places where you can be deadly, and be careful when you bend over, and the little rocks are kind of sharp. Be careful if you take ur children.","The view is nice and beautiful, watch if you throw trash, don't leave it untouched. Love nature and be careful when taking selfies. There's a place where if you don't be careful, it can be fatal. As a result, be careful, the small rocks are a bit sharp. Be careful if you take children."
b0c1eafecedd4345bb06817076a52552,15-02-2019 13:48,Curug Maribaya,destinasi wisata alam menjernhkan pikiran setelah sibuk oleh rutinitas pekerjaan,2,neutral,neutral,positive,A natural tourist destination that clears the mind after being busy with work routines,A nature destination to clear the mind after a busy work routine.,the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,The destination of nature's travel forces the mind after being busy by the routine of work,Nature tourist destinations calm the mind after being busy by routine work,natural tourist destinations clear the mind after being busy with routine work,Nature tourism destinations clear the mind after being busy with work routines,The natural tourist destinations distract you from the hustle and bustle of everyday life.,Nature tourism destinations refresh the mind after being busy by the routine of work
2cec7166f8f345d1a672726436519a04,15-02-2022 14:13,Sanghyang Kenit,tempatnya keren bagus buat foto foto dengan latar aliran sungai yang tebing tebingnya berwarna oranye di sini juga terdapat goa sanghyang kenit yang panjangnya 500 meter dan tembus ke sanghyang tikoro,5,neutral,neutral,positive,"The place is cool, great for taking photos with a river flow background, with orange cliffs. Here also lies the Sanghyang Kenit cave, which is 500 meters long and connects to Sanghyang Tikoro.","The place is cool, great for photos with a background of a river stream whose cliffs are orange. Also here is the Sanghyang Kenit cave, which is 500 meters long and connects to Sanghyang Tikoro.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's a cool place to shoot photos with river background. It's orange cliffs. It's also got a crescendo cave that's 500 meters long.,"The place is cool, good for taking photos with the river stream background, with orange cliff cliffs here. There's also Sanghyang Kenit Cave, which is 500 meters long and through Sanghyang Tikoro.","It's a nice place to take a photo of the background of the river, the cliffs of which are orange in color.","The place is cool, good for photos, with a river flowing background. The cliffs are orange in color. Here, too, there is Sanghyang Kenit cave, which is 500 meters long and leads to Sanghyang Tikoro.","It's a really nice place to take pictures with the streamlined, orange-tinted shafts, and there's a 500-meter-long Congolese megafauna that feeds on goose bumblebees.","The place is cool, good for taking photos with the cliffs of the orange-colored river flow. There is also a 500 meter long Sanghyang Kenit cave here, which leads to Sanghyang Tikoro."
08805d1d44184246a48aa67b3d5ad6c9,15-02-2019 12:25,Curug Tilu Leuwi Opat,ok tapi sepanjang perjalanan banyak pipa yang menghalangi enggak diinjek susah diinjek takut pecah,4,neutral,negative,positive,"Okay, but throughout the journey, there were many pipes blocking it. It was hard to step on, afraid of them breaking.","Okay, but along the way there were many pipes in the way. It was hard not to step on them, I was afraid they would break.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"Okay, but all along the way, there are a lot of pipes that get in the way that don't get teased. It's hard to be afraid of breaking.","Okay, but along the way, there are many pipes that keep you from being disturbed. It's difficult to find fear of breaking.","Okay, but along the way there's a lot of pipes that keep you from getting injected. Hard to get injected.","Okay, but along the way, there were many pipes that prevented being injected. It was difficult to inject, afraid to break.","Okay, but along the way, there's a lot of pipes that prevent people from being injected, they're hard to inject, they're afraid to break.","Okay, but along the way there are many pipes that prevent them from being injected, difficult to inject, afraid of breaking."
0ddef34665aa43c9b3e2e49006fae165,15-02-2019 14:20,Situ Ciburuy,tempat wisata yang sangat jelek tidak diurus banyak sampah dan tidak indah mohon diperhatikan kembali pengelolaannya,1,neutral,negative,negative,"A very ugly tourist spot, neglected, full of trash, and not beautiful. Please reconsider its management.","A very bad tourist attraction, it is unmaintained, full of trash, and not beautiful. Please review the management.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,A very bad place to travel is not taken care of. A lot of junk and not beautiful. Please pay attention to the management.,"A very bad tourist spot, not maintained by many trash and not beautiful. Please pay attention to the management again.",Very ugly tourist attractions don't handle a lot of garbage and aren't beautiful please pay attention to their management,"A very bad tourist spot, not managed, lots of trash and not beautiful, please pay attention to its management.","It's a very bad tourist destination, it doesn't handle a lot of trash, and it's not beautiful, so please pay attention to the management.","A very bad tourist spot, not well maintained, lots of trash, and not beautiful. Please pay attention to its management again."
a16172348c7c408ca71bc8a2c0cd8061,15-02-2022 13:24,Gunung Putri Lembang,layak untuk kembali lagi ke sini ketika anda ingin mendaki dan berkemah tetapi tidak memakan waktu terlalu lama hanya membutuhkan waktu 30 menit dari pusat kota bandung cuacanya bagus mungkin sekitar 13 derajat celcius saat malam tiba untuk pemula sempurna,5,neutral,neutral,positive,"worth coming back here when you want to hike and camp but it doesn't take too long, only 30 minutes from downtown Bandung. The weather is good, maybe around 13 degrees Celsius when night falls, perfect for beginners.","Worth coming back here when you want to hike and camp but without it taking too long; it only takes 30 minutes from downtown Bandung. The weather is nice, maybe around 13 degrees Celsius at night. Perfect for beginners.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's worth coming back here when you want to climb and camp. But it doesn't take too long. It only takes 30 minutes from downtown.,"It's worth coming back here when you want to hike and camp, but it doesn't take too long. It only takes 30 minutes from downtown Bandung. The weather is good, maybe about 13 degrees Celsius at night. Perfect for beginners.",It's worth coming back here again when you want to climb and camp but it doesn't take too long. It only takes 30 minutes from downtown Bandung.,"It's worth coming back here again when you want to hike and camp, but it doesn't take too long. It only takes 30 minutes from downtown Bandung. The weather is good, maybe around 13 degrees Celsius at night. Perfect for beginners.","It's worth coming back here when you want to climb and camp, but it doesn't take long, it takes about 30 minutes from downtown, the weather is fine, maybe around minus 13 when the night comes for the perfect start.","It's worth coming back here again when you want to hike and camp, but it doesn't take too long. It only takes 30 minutes from Bandung city center. The weather is good, maybe around 13 degrees Celsius. Arriving at night is perfect for beginners."
97c7eb1f37064562b88bccac3c22d39a,15-02-2019 13:30,Stone Garden,tempat yang bagus buat yang suka selfie dan tiketnya pun murah,5,neutral,neutral,positive,A good place for those who like selfies and the ticket is also cheap.,"A great place for those who like to take selfies, and the tickets are cheap too.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Nice place for selfies and cheap tickets.,A great place for those who like selfies and the tickets are cheap.,It's a great place for selfie lovers and the tickets are cheap.,"A great place for those who like selfies, and the tickets are also cheap.","It's a great place to hang out for selfies, and it's cheap.",A great place for those who like selfies and the tickets are also cheap
ecc5b64473e845e6a38db60b583f8952,15-02-2022 12:40,Sarae Hills,spot foto sangat terbatas dan tidak ramah untuk anak-anak dan orang tua,5,neutral,neutral,negative,Photo spots are very limited and not child-friendly or senior-friendly.,Photo spots are very limited and not friendly for children and the elderly.,the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,photo spots are very limited and unfriendly for children and parents,Photo spots are very limited and not friendly for children and parents,Photo spots are very limited and unfriendly for children and parents,Photo spots are very limited and not friendly for children and the elderly,The photo spots are very limited and unfriendly to children and parents.,photo spots are very limited and not friendly for children and parents
552aea8a25c24c65a7e6888e77bd6b82,15-02-2020 13:04,Taman Lembah DEWATA,bagus mini bali tempatnya lumayan luas harga makanannya juga terjangkau ada feeding animal juga di sana,3,neutral,positive,positive,"Good mini Bali, the place is quite spacious, the food prices are also affordable, there is also animal feeding there","A nice mini Bali. The place is quite spacious, the food prices are also affordable, and they have animal feeding there too.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Nice. Mini-bali. It's pretty big. The food price is affordable.,"The place is good, mini-bal, it's quite spacious, the food price is also affordable, there's also animal feeding there.",It's a nice mini Bali. The place is pretty wide. The price of food is also affordable.,"Good mini Bali, the place is quite spacious. The food prices are also affordable. There's also animal feeding there.","It's nice, it's spacious, it's affordable, there's animal feeding too.","Good mini Bali, the place is quite spacious, the food prices are also affordable, there's also animal feeding there."
a66a8dc22e43448e80d74e18405a972b,15-02-2022 14:09,Curug Cimahi / Curug Pelangi,curug cimahi best view harus kesini kalo ke bandung ya,5,neutral,neutral,positive,"Curug Cimahi, best view, you must come here if you go to Bandung.","Curug Cimahi has the best view, you have to come here if you're in Bandung.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Curug cimahi best view should come to the bar,"Curug Cimahi, best view, you have to come here if you want to go to Bandung.",The best view should be here if we go to Bandung.,"Curug Cimahi, the best view, you have to come here if you go to Bandung.",The best-viewed spiderweb is the one that cuts fish to the ribbon.,"Curug Cimahi, best view. You should come here if you go to Bandung."
e860acd79b9e480dbc8988e0694fa3af,15-02-2019 13:23,Gunung Putri Lembang,tempatnya sangat bagus pemandngan kota lembangnya terlihat lebih luas bisa di gunakan untuk berkemah pokoknya cocok untuk mrngisi akhir pekan ini dan udaranya dinginnya sangan segar untuk di hirup saya saya yakin tidak akan gagal apabila datang ke gunung putri lembang,5,neutral,neutral,positive,"The place is very good, the view of the valley city looks wider, it can be used for camping, it's perfect for filling this weekend and the cold air is very fresh to breathe, I'm sure you won't fail if you come to Gunung Putri Lembang.","The place is very nice, the view of Lembang city looks more expansive. It can be used for camping. All in all, it's perfect for spending this weekend, and the cold air is very fresh to breathe. I'm sure you won't be disappointed if you come to Gunung Putri Lembang.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's a very nice place. It's a bit broader. It looks like it could be used to camp.,"The place is very good, the Lembang city view looks more spacious. It can be used for camping. It's basically suitable for camping. This weekend, and the air is very cold, very fresh to breathe. I'm sure it won't fail if I come to Mount Princess Lembang.",The place is very nice overlooking the slums. It looks more spacious. Can be used for camping. It's basically suitable for the weekend.,"The place is very good, the view of Lembang city looks wider, it can be used for camping. It's definitely suitable for camping this weekend, and the air is cold and refreshing to breathe. I'm sure you won't fail when you come to Mount Putri Lembang.","It's a very nice place, it's got a lot of grass, it's got a lot of open space, it can be used as a base camp, it's perfect for this weekend's sightseeing, and it's cool and it's fresh to breathe, and I'm sure it's not going to be a disaster if you're coming to the mountains of beetles.","The place is very good, the hills of Lembang city look wider, can be used for camping. It's perfect for a weekend getaway this weekend, and the air is cold and very fresh to breathe. I'm sure you won't be disappointed if you come to Gunung Putri Lembang."
2e10243a984a425e8ef4f81913877d91,15-02-2020 12:57,Kebun Begonia Lembang,harga masuknya murah per orang hanya sekitar 10 rban kalo enggak salah namun jangan bawa kamera slr disini karena akan kena charge lagi bunga-bunganya juga bagus-bagus disini,5,neutral,neutral,positive,"The entrance fee is cheap, only around 10 thousand per person, if I'm not mistaken, but don't bring an SLR camera here because you'll be charged extra. The flowers here are also very beautiful.","The entrance fee is cheap, only around 10,000 per person if I'm not mistaken, but don't bring an SLR camera here because you will be charged extra. The flowers here are also very beautiful.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,The price of entry is cheap. Each person is only about 10 rban if I'm not mistaken. But don't bring a camera.,"The entrance price is cheap per person, only about 10 rupiah if I'm not mistaken, but don't bring a camera here because there will be an additional charge. The flowers are also good here.",The price of admission is cheap per person only about 10 rban if you don't mind but don't bring the slr camera here because you'll have to charge again the flowers are also good here,"The entrance fee is cheap, only about 10 thousand per person, if I'm not mistaken, but don't bring an SLR camera here because you'll be charged again. The flowers are also really good here.","The entry price per person is only about 10 rupees, and that's wrong, but don't bring your camera here, because it's going to charge again, and the flowers are beautiful here.","The entrance fee is cheap per person, only around 10 Rp. If I'm not mistaken, but don't bring a DSLR camera here because there will be an additional charge. The flowers are also beautiful here."
448b0d9f073d4a6f89401cb19320386f,23-02-2021 18:23,Terminal Wisata Grafika Cikole,universitas xsc pertama di sini tempatnya luaas dan pemandanganya mantap,5,neutral,neutral,positive,"The first university XSC is here, it's spacious and the view is great","The first XSC university is here, the place is spacious and the view is awesome.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,The first university of xsc here is luaas and the view is great.,"The first university of xsc here, the place is luaas and the scenery is amazing.",The first xsc university here is outdoors and the view is solid.,"The first XSC university here, the place is outdoors and the scenery is amazing.",The first xsc university here is a place where the sun is rising and the sky is falling.,"First university here, XSC. The place is beautiful and the scenery is amazing."
